選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,郭榮宗,台北市私立大東海會計工商管理電腦短期,096/12/28,20000
101年立法委員選舉,郭榮宗,泳剛企業股份有限公司,100/12/12,50000
097年立法委員選舉,郭榮宗,正隆股份有限公司,097/01/11,100000
101年立法委員選舉,郭榮宗,天盛精微科技有限公司,100/12/23,100000
097年立法委員選舉,郭榮宗,協明化工股份有限公司,097/01/10,100000
097年立法委員選舉,郭榮宗,福盈科技化學股份有限公司,097/01/11,20000
101年立法委員選舉,郭榮宗,永達保險經紀人股份有限公司,100/12/26,500000
097年立法委員選舉,郭榮宗,誼駿建設有限公司,097/01/03,100000
101年立法委員選舉,郭榮宗,南誠羽毛實業股份有限公司,100/12/14,50000
097年立法委員選舉,郭榮宗,霆宙電器工程有限公司,096/12/31,30000
097年立法委員選舉,郭榮宗,禎東工業有限公司,096/12/31,50000
101年立法委員選舉,郭榮宗,柏君人才仲介有限公司,100/06/09,300000
097年立法委員選舉,郭榮宗,宏亞電子股份有限公司,096/12/31,100000
101年立法委員選舉,郭榮宗,旭延針織股份有限公司,100/12/19,10000
101年立法委員選舉,郭榮宗,慶皇水泥股份有限公司,100/12/14,20000
097年立法委員選舉,郭榮宗,榮泰開發工程有限公司,097/01/11,30000
101年立法委員選舉,郭榮宗,中工管理顧問有限公司,100/12/19,300000
097年立法委員選舉,郭榮宗,梁忠權建築師事務所,097/01/10,10000
097年立法委員選舉,郭榮宗,中華民國稅務會計記帳代理業職業工會全,097/01/11,30000
097年立法委員選舉,郭榮宗,怡仁綜合醫院,097/01/10,50000
097年立法委員選舉,郭榮宗,百晨企業有限公司,096/12/07,50000
097年立法委員選舉,郭榮宗,森進營造股份有限公司,097/01/10,100000
097年立法委員選舉,郭榮宗,健躍工程公司,097/01/11,50000
097年立法委員選舉,郭榮宗,錦鋐企業股份有限公司,096/12/31,200000
097年立法委員選舉,郭榮宗,錦源鑄造工業股份有限公司,097/01/10,100000
097年立法委員選舉,郭榮宗,基祐企業(股)公司,097/01/11,30000
097年立法委員選舉,郭榮宗,基祐企業股份有限公司,097/01/10,30000
097年立法委員選舉,郭榮宗,世紀鋼鐵結構股份有限公司,097/01/02,100000
097年立法委員選舉,郭榮宗,大爭工業(股)公司,097/01/10,60000
097年立法委員選舉,郭榮宗,昱盛營造股份有限公司,097/01/11,100000
097年立法委員選舉,郭榮宗,錕億鋼鐵（股）公司,097/01/10,100000
097年立法委員選舉,郭榮宗,晉伸工業有限公司,096/12/12,200000
101年立法委員選舉,郭榮宗,亞洲衛星電視股份有限公司,100/06/09,300000
101年立法委員選舉,郭榮宗,正泰消防企業有限公司,100/12/22,20000
101年立法委員選舉,郭榮宗,金磚動力行銷股份有限公司,100/12/14,100000
101年立法委員選舉,郭榮宗,合勝開發有限公司,100/12/23,10000
097年立法委員選舉,郭榮宗,宏泉食業(股)公司,097/01/10,50000
101年立法委員選舉,郭榮宗,啟翔輕金屬科技股份有限公司,100/12/01,150000
101年立法委員選舉,郭榮宗,台灣互動電視股份有限公司,100/06/09,500000
097年立法委員選舉,郭榮宗,木村屋食品股份有限公司,96/12/7,200000
101年立法委員選舉,郭榮宗,樺美食品股份有限公司,100/08/31,50000
101年立法委員選舉,郭榮宗,新鴻舞台結構有限公司,101/01/10,10000
101年立法委員選舉,郭榮宗,祐春環保生技股份有限公司,101/01/13,100000
101年立法委員選舉,郭榮宗,祐春環保生技股份有限公司,100/08/29,100000
101年立法委員選舉,郭榮宗,柏昇開發工業股份有限公司,100/11/09,100000
097年立法委員選舉,郭榮宗,大欣窯業股份有限公司,096/12/31,50000
097年立法委員選舉,郭榮宗,白馬窯業股份有限公司,096/12/25,100000
101年立法委員選舉,郭榮宗,昇元窯業股份有限公司,100/11/04,100000
101年立法委員選舉,郭榮宗,新光鋼鐵股份有限公司,100/12/01,100000
