選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,吳健保,國呈營造有限公司,097/01/07,200000
097年立法委員選舉,吳健保,順寶國際股份有限公司,096/12/30,60000
097年立法委員選舉,吳健保,南一育樂事業股份有限公司,097/01/11,100000
097年立法委員選舉,吳健保,展維鋁業股份有限公司,096/10/30,500000
097年立法委員選舉,吳健保,首灃企業股份有限公司,097/01/03,100000
097年立法委員選舉,吳健保,台穎有限公司,096/12/31,1000000
097年立法委員選舉,吳健保,居之安開發國際股份有限公司,096/12/26,500000
097年立法委員選舉,吳健保,光洋應用材料科技股份有限公司,096/12/24,100000
097年立法委員選舉,吳健保,坤慶實業股份有限公司,096/12/26,120000
097年立法委員選舉,吳健保,南勝企業股份有限公司,096/12/05,100000
097年立法委員選舉,吳健保,儀億興業股份有限公司,096/12/06,500000
097年立法委員選舉,吳健保,福光企業股份有限公司,097/01/04,100000
097年立法委員選舉,吳健保,辰霖醫院管理顧問有限公司,096/11/30,100000
097年立法委員選舉,吳健保,北揚建設股份有限公司,096/11/19,50000
097年立法委員選舉,吳健保,統好加油站有限公司,097/01/03,20000
097年立法委員選舉,吳健保,祐昇汽車保養所,097/01/03,10000
097年立法委員選舉,吳健保,億裕通運有限公司,096/12/05,20000
097年立法委員選舉,吳健保,成肯國際實業股份有限公司,096/11/30,100000
097年立法委員選舉,吳健保,成肯國際實業股份有限公司,097/01/11,100000
097年立法委員選舉,吳健保,成肯國際實業股份有限公司,097/01/03,100000
097年立法委員選舉,吳健保,成肯國際實業股份有限公司,096/12/27,100000
097年立法委員選舉,吳健保,成肯國際實業股份有限公司,096/12/05,100000
097年立法委員選舉,吳健保,閎荃混凝土股份有限公司,096/12/11,300000
097年立法委員選舉,吳健保,閎荃混凝土股份有限公司,096/12/31,36900
