選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,黃義交,台北市私立東海會計工商管理電腦短期,096/12/11,20000
101年立法委員選舉,黃義交,立旗有限公司,100/11/16,50000
097年立法委員選舉,黃義交,益航股份有限公司,096/11/28,500000
101年立法委員選舉,黃義交,元利水電工程股份有限公司,100/12/21,20000
101年立法委員選舉,黃義交,長春人造樹脂廠股份有限公司,101/01/10,200000
097年立法委員選舉,黃義交,品達投資股份有限公司,096/12/26,10000
097年立法委員選舉,黃義交,隆元投資開發股份有限公司,097/01/10,500000
097年立法委員選舉,黃義交,四星國際股份有限公司,096/07/11,200000
101年立法委員選舉,黃義交,永康醫療器材行,100/11/25,12000
101年立法委員選舉,黃義交,美賓興業有限公司,100/11/16,50000
101年立法委員選舉,黃義交,大天投資股份有限公司,100/12/16,100000
097年立法委員選舉,黃義交,阿牛工程有限公司,096/12/20,20000
101年立法委員選舉,黃義交,上禾信股份有限公司,100/12/02,100000
101年立法委員選舉,黃義交,薰輝投資興業有限公司,101/01/03,100000
101年立法委員選舉,黃義交,華順鞋業有限公司,100/10/03,500000
101年立法委員選舉,黃義交,康和期貨股份有限公司,100/12/16,300000
097年立法委員選舉,黃義交,錦河醫院,096/11/16,200000
097年立法委員選舉,黃義交,麗寶建設股份有限公司,096/10/24,500000
101年立法委員選舉,黃義交,乾義興業有限公司,100/12/30,50000
097年立法委員選舉,黃義交,錦鋐企業股份有限公司,096/10/24,200000
101年立法委員選舉,黃義交,裕元投資股份有限公司,100/11/04,1000000
097年立法委員選舉,黃義交,美雅國際企業股份有限公司,097/01/04,100000
101年立法委員選舉,黃義交,美雅國際企業股份有限公司,100/12/16,200000
101年立法委員選舉,黃義交,八達旅行社有限公司,101/01/12,20000
101年立法委員選舉,黃義交,漢強科技股份有限公司,100/11/28,100000
097年立法委員選舉,黃義交,寶來證券股份有限公司,096/11/12,600000
097年立法委員選舉,黃義交,華太建設股份有限公司,096/12/26,10000
101年立法委員選舉,黃義交,台灣櫻花股份有限公司,101/01/01,300000
097年立法委員選舉,黃義交,龍寶建設股份有限公司,096/12/26,10000
101年立法委員選舉,黃義交,龍寶建設股份有限公司,101/01/05,20000
101年立法委員選舉,黃義交,薰漢營造工程股份有限公司,100/12/01,20000
097年立法委員選舉,黃義交,明榮企業有限公司,096/12/28,300000
097年立法委員選舉,黃義交,惠宇實業股份有限公司,096/12/26,10000
097年立法委員選舉,黃義交,大城建設股份有限公司,096/12/26,10000
097年立法委員選舉,黃義交,長城證券股份有限公司,097/01/04,120000
097年立法委員選舉,黃義交,林鼎實業股份有限公司,096/12/26,10000
097年立法委員選舉,黃義交,上銀科技股份有限公司,096/11/30,1000000
101年立法委員選舉,黃義交,上銀科技股份有限公司,100/07/05,1000000
097年立法委員選舉,黃義交,千翔公寓大廈管理維護股份有限公司,096/11/26,100000
101年立法委員選舉,黃義交,鄉林建設事業股份有限公司,100/12/01,20000
097年立法委員選舉,黃義交,裕國冷凍冷藏股份有限公司,096/12/28,200000
101年立法委員選舉,黃義交,裕國冷凍冷藏股份有限公司,100/12/22,200000
097年立法委員選舉,黃義交,康和綜合證券股份有限公司,097/01/04,600000
