選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
105年立法委員選舉,王進士,聖州企業股份有限公司,104/12/09,50000
101年立法委員選舉,王進士,華岡船務股份有限公司,100/11/30,100000
101年立法委員選舉,王進士,功文文化事業股份有限公司,00/6/28,1000000
105年立法委員選舉,王進士,朝能興業有限公司,104/12/25,100000
105年立法委員選舉,王進士,總昱金屬有限公司,105/01/04,100000
097年立法委員選舉,王進士,汶宏企業有限公司,096/12/13,90000
097年立法委員選舉,王進士,承峰貿易股份有限公司,097/01/11,20000
101年立法委員選舉,王進士,泰信商行,100/12/30,100000
097年立法委員選舉,王進士,谷瀝營造有限公司,097/01/08,100000
101年立法委員選舉,王進士,安蒂恩庭國際事業有限公司,01/1/10,10000
101年立法委員選舉,王進士,和新小客車租賃股份有限公司,00/8/8,200000
101年立法委員選舉,王進士,宇沛企業有限公司,00/9/27,100000
097年立法委員選舉,王進士,右達汽車股份有限公司,097/01/03,36000
097年立法委員選舉,王進士,阿米多福食品有限公司,097/01/08,30000
101年立法委員選舉,王進士,建明國際旅行社股份有限公司,01/1/13,50000
097年立法委員選舉,王進士,賜優環保科技股份有限公司,097/01/07,50000
097年立法委員選舉,王進士,酷爾斯媒體行銷股份有限公司,097/01/04,300000
101年立法委員選舉,王進士,中華警安保全股份有限公司,100/11/21,66000
097年立法委員選舉,王進士,大東海法商電腦短期補習班,096/12/27,20000
097年立法委員選舉,王進士,富山房屋,096/12/31,90000
097年立法委員選舉,王進士,永發企業社,097/01/02,100000
097年立法委員選舉,王進士,新大飼料股份有限公司,097/01/08,20000
097年立法委員選舉,王進士,安拓實業股份有限公司,096/12/28,30000
097年立法委員選舉,王進士,樂聯工業股份有限公司,097/01/02,80000
101年立法委員選舉,王進士,立源工程顧問有限公司,01/1/13,66000
097年立法委員選舉,王進士,泰東金屬工業股份有限公司,096/12/18,20000
105年立法委員選舉,王進士,運錩鋼鐵股份有限公司,104/12/25,100000
097年立法委員選舉,王進士,勇宗企業股份有限公司,097/01/08,100000
105年立法委員選舉,王進士,東立飼料工業股份有限公司,104/12/25,100000
101年立法委員選舉,王進士,高華工業股份有限公司,100/12/29,100000
105年立法委員選舉,王進士,富統食品股份有限公司,104/12/29,50000
105年立法委員選舉,王進士,誼昌空調工程有限公司,104/12/14,200000
097年立法委員選舉,王進士,同力營造有限公司,097/01/08,100000
105年立法委員選舉,王進士,志豐有限公司,104/12/17,500000
101年立法委員選舉,王進士,艾卡斯國際貿易股份有限公司,100/12/19,100000
101年立法委員選舉,王進士,印來發有限公司,100/11/24,50000
101年立法委員選舉,王進士,般諾科技股份有限公司,100/11/28,100000
105年立法委員選舉,王進士,隆盛國際開發有限公司,104/12/25,60000
105年立法委員選舉,王進士,長龍會議顧問股份有限公司,104/12/23,30000
097年立法委員選舉,王進士,鴻興發科技有限公司,097/01/08,200000
101年立法委員選舉,王進士,鴻興發科技有限公司,100/11/21,100000
105年立法委員選舉,王進士,巨鑫聯合企業有限公司,104/12/25,200000
097年立法委員選舉,王進士,華新麗華股份有限公司,096/12/24,500000
097年立法委員選舉,王進士,鼎順合板行,096/12/06,30000
101年立法委員選舉,王進士,印得讚有限公司,100/11/24,50000
101年立法委員選舉,王進士,麗斯金有限公司,100/12/29,66000
105年立法委員選舉,王進士,皇緯建設有限公司,104/12/08,30000
101年立法委員選舉,王進士,百年國際科技有限公司,00/9/20,300000
105年立法委員選舉,王進士,大禾工程技術顧問有限公司,104/12/17,20000
105年立法委員選舉,王進士,良懋材料科技有限公司,105/01/12,200000
097年立法委員選舉,王進士,青山汽車貨運行,097/01/11,100000
105年立法委員選舉,王進士,華陀扶元堂生藥科技股份有限公司,105/01/12,200000
105年立法委員選舉,王進士,大成長城企業股份有限公司,104/09/18,1000000
101年立法委員選舉,王進士,大成長城企業股份有限公司,00/11/1,1000000
105年立法委員選舉,王進士,南良實業股份有限公司,105/01/08,268000
101年立法委員選舉,王進士,南良實業股份有限公司,00/12/8,300000
097年立法委員選舉,王進士,周惠明建築師事務所,097/01/11,50000
097年立法委員選舉,王進士,峰瑞食品企業行,096/10/01,100000
105年立法委員選舉,王進士,滿祥五金有限公司,104/12/07,100000
105年立法委員選舉,王進士,安佑建設股份有限公司,104/12/01,50000
105年立法委員選舉,王進士,安茂有限公司,105/01/04,100000
097年立法委員選舉,王進士,宏雅國際事業有限公司,096/12/24,10000
097年立法委員選舉,王進士,大將日本料理店股份有限公司,096/12/10,50000
101年立法委員選舉,王進士,大將日本料理店股份有限公司,01/1/9,60000
097年立法委員選舉,王進士,巨大傳媒有限公司,096/10/15,120000
101年立法委員選舉,王進士,聯美國際人才仲介股份有限公司,100/12/29,200000
101年立法委員選舉,王進士,滄洲藝術有限公司,100/12/19,30000
097年立法委員選舉,王進士,弘一瀝青股份有限公司,097/01/02,50000
097年立法委員選舉,王進士,福財製革廠股份有限公司,096/12/28,30000
097年立法委員選舉,王進士,福財製革廠股份有限公司,096/12/28,100000
101年立法委員選舉,王進士,高都汽車股份有限公司,01/1/1,20000
105年立法委員選舉,王進士,鴻碩精密電工股份有限公司,104/12/07,100000
105年立法委員選舉,王進士,好星建設有限公司,104/12/25,60000
097年立法委員選舉,王進士,利威建設股份有限公司,097/01/02,100000
097年立法委員選舉,王進士,百杉建材有限公司,096/12/24,30000
105年立法委員選舉,王進士,國興畜產股份有限公司,104/11/02,50000
105年立法委員選舉,王進士,力弘水電工程行,104/12/31,10000
105年立法委員選舉,王進士,聯農行,104/11/30,20000
105年立法委員選舉,王進士,中洲建設有限公司,105/01/13,200000
097年立法委員選舉,王進士,墾丁大尖山休閒育樂有限公司,097/01/07,50000
097年立法委員選舉,王進士,屏旺企業有限公司,097/01/11,100000
101年立法委員選舉,王進士,歐瑞福有限公司,100/12/19,10000
097年立法委員選舉,王進士,新創意建設股份有限公司,096/11/10,300000
097年立法委員選舉,王進士,長龍農業貿易有限公司,097/01/11,30000
097年立法委員選舉,王進士,大帝興業股份有限公司,096/12/24,180000
097年立法委員選舉,王進士,大帝興業股份有限公司,096/12/24,20000
105年立法委員選舉,王進士,華泓國際運輸股份有限公司,104/12/21,100000
101年立法委員選舉,王進士,財億貨運有限公司,100/11/25,10000
097年立法委員選舉,王進士,金寶美銀樓,096/12/06,10000
105年立法委員選舉,王進士,金益商行,104/12/21,100000
097年立法委員選舉,王進士,建濠源營造股份有限公司,097/01/10,300000
097年立法委員選舉,王進士,建濠源營造股份有限公司,096/12/19,200000
097年立法委員選舉,王進士,泰橋實業有限公司,096/11/12,30000
101年立法委員選舉,王進士,屏榮水電工程事業有限公司,01/1/13,10000
097年立法委員選舉,王進士,畜康行,096/11/12,20000
097年立法委員選舉,王進士,一正工業股份有限公司,096/12/28,200000
105年立法委員選舉,王進士,大茂食品工業股份有限公司,105/01/06,100000
097年立法委員選舉,王進士,大茂食品工業股份有限公司,096/12/21,100000
101年立法委員選舉,王進士,大茂食品工業股份有限公司,100/12/26,100000
097年立法委員選舉,王進士,隆達食品飲料企業行,096/10/01,100000
097年立法委員選舉,王進士,宏陽皮革股份有限公司,096/12/24,90000
101年立法委員選舉,王進士,東福塑膠工業股份有限公司,100/11/24,50000
097年立法委員選舉,王進士,金洲海洋科技股份有限公司,096/12/31,200000
105年立法委員選舉,王進士,豐釧機械股份有限公司,104/12/07,200000
097年立法委員選舉,王進士,豐釧機械股份有限公司,097/01/08,200000
097年立法委員選舉,王進士,立蜂實業有限公司,097/01/10,30000
097年立法委員選舉,王進士,國隆傢俱,097/01/10,10000
101年立法委員選舉,王進士,台灣觀光巴士有限公司,01/1/5,50000
097年立法委員選舉,王進士,耕野景觀有限公司,097/01/11,20000
097年立法委員選舉,王進士,松益科技有限公司,096/10/20,40000
097年立法委員選舉,王進士,中欣企業社,097/01/07,10000
