選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,吳成典,環遊國際旅行社有限公司,096/12/24,100000
097年立法委員選舉,吳成典,晴揚廣告事業有限公司,096/12/31,100000
097年立法委員選舉,吳成典,聖祖食品股份有限公司,096/08/25,200000
097年立法委員選舉,吳成典,群岳企業股份有限公司,096/12/24,200000
097年立法委員選舉,吳成典,烏來泰雅有限公司,097/01/07,50000
101年立法委員選舉,吳成典,天使事業有限公司,101/01/03,300000
097年立法委員選舉,吳成典,明鴻國際實業股份有限公司,096/12/21,100000
101年立法委員選舉,吳成典,明鴻國際實業股份有限公司,101/01/10,50000
097年立法委員選舉,吳成典,正豐塑膠股份有限公司,096/05/31,50000
097年立法委員選舉,吳成典,正豐塑膠股份有限公司,097/01/02,150000
101年立法委員選舉,吳成典,正豐塑膠股份有限公司,101/01/03,150000
105年立法委員選舉,吳成典,皇品酒業有限公司,104/11/05,100000
097年立法委員選舉,吳成典,三渥有限公司,096/12/24,20000
097年立法委員選舉,吳成典,三渥有限公司,096/11/27,40000
097年立法委員選舉,吳成典,喜美力有限公司,096/12/13,30000
097年立法委員選舉,吳成典,喜美力有限公司,096/08/13,30000
097年立法委員選舉,吳成典,譚湘蓉記帳及報稅代理業務人事務所,097/01/07,50000
105年立法委員選舉,吳成典,東南旅行社股份有限公司,104/11/05,100000
097年立法委員選舉,吳成典,第一聯合實業股份有限公司,096/08/27,100000
097年立法委員選舉,吳成典,第一聯合實業股份有限公司,096/08/24,100000
097年立法委員選舉,吳成典,金廈海運股份有限公司,096/12/12,98888
097年立法委員選舉,吳成典,泉昇營造股份有限公司,096/12/26,100000
097年立法委員選舉,吳成典,發美營造有限公司,096/12/27,100000
