選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,顏文章,中國石油化學工業開發(股)公司,097/01/11,300000
097年立法委員選舉,顏文章,嘉品公寓大廈管理維護股份有限公司,096/12/12,10000
097年立法委員選舉,顏文章,大東海法律會計短期補習班,096/12/06,30000
097年立法委員選舉,顏文章,冠中鋼鐵股份有限公司,096/11/12,100000
097年立法委員選舉,顏文章,永覲工業股份有公司,096/12/06,200000
097年立法委員選舉,顏文章,大丸有限公司,096/12/29,20000
097年立法委員選舉,顏文章,泛揚股份有限公司,096/12/06,500000
097年立法委員選舉,顏文章,成隆漁業股份有限公司,096/12/12,100000
097年立法委員選舉,顏文章,續達實業有限公司,096/11/11,100000
097年立法委員選舉,顏文章,乙鋐有限公司,096/12/24,50000
097年立法委員選舉,顏文章,雙有電信有限公司,096/11/11,10000
097年立法委員選舉,顏文章,憲旺鋼鐵(股)公司,096/12/10,200000
097年立法委員選舉,顏文章,和宜亨土資場股份有限公司,096/11/11,100000
097年立法委員選舉,顏文章,吉泰開發有限公司,096/12/07,400000
097年立法委員選舉,顏文章,茂林工程有限公司,097/01/05,10000
097年立法委員選舉,顏文章,福財製革廠股份有限公司,096/12/28,150000
097年立法委員選舉,顏文章,萬機鋼鐵工業股份有限公司,096/12/12,100000
097年立法委員選舉,顏文章,朝友工業(股)公司,097/01/09,65000
097年立法委員選舉,顏文章,毅鋼企業股份有限公司,097/01/09,25000
097年立法委員選舉,顏文章,瀛新企業股份有限公司,097/01/09,30000
097年立法委員選舉,顏文章,寶興工業股份有限公司,097/01/09,35000
