選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,林正二,同曄興業股份有限公司,096/12/24,200000
097年立法委員選舉,林正二,嶸豐投資開發股份有限公司,097/01/04,500000
097年立法委員選舉,林正二,佳馨精品服飾店,096/12/25,100000
097年立法委員選舉,林正二,聯富營造股份有限公司,097/01/11,300000
097年立法委員選舉,林正二,惠嘉電實業股份有限公司,096/11/28,200000
101年立法委員選舉,林正二,陞保工程有限公司,100/12/12,200000
097年立法委員選舉,林正二,進才企業有限公司,096/10/30,200000
101年立法委員選舉,林正二,皇家可口(股),100/12/07,100000
101年立法委員選舉,林正二,東延自動機械有限公司,100/12/30,130500
101年立法委員選舉,林正二,光春照明有限公司,101/01/06,100000
101年立法委員選舉,林正二,光春照明有限公司,100/12/22,100000
097年立法委員選舉,林正二,香港商英科長昕事業有限公司台灣分公司,097/01/11,100000
097年立法委員選舉,林正二,偉利紙業股份有限公司,096/12/25,50000
101年立法委員選舉,林正二,笙泰營造股份有限公司,100/12/22,100000
097年立法委員選舉,林正二,商越金屬工業股份有限公司,096/10/26,500000
101年立法委員選舉,林正二,安提亞科技股份有限公司,101/01/06,500000
101年立法委員選舉,林正二,利冠地產開發有限公司,101/01/06,500000
101年立法委員選舉,林正二,泰昌建設股份有限公司,100/12/12,50000
097年立法委員選舉,林正二,灝業採石場,096/12/24,112500
097年立法委員選舉,林正二,俊發砂石場,096/12/24,112500
097年立法委員選舉,林正二,萬群廣告企劃事業有限公司,096/11/30,350000
097年立法委員選舉,林正二,竣程營造事業有限公司,096/12/17,100000
