選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,翁重鈞,富農化學工業股份有限公司,096/12/18,200000
101年立法委員選舉,翁重鈞,怡聚發條股份有限公司,100/11/07,500000
097年立法委員選舉,翁重鈞,三芳印刷企業有限公司,097/01/07,30000
101年立法委員選舉,翁重鈞,英賓海產餐廳,100/11/28,10000
097年立法委員選舉,翁重鈞,信吉藥品企業有限公司,096/12/31,100000
101年立法委員選舉,翁重鈞,大安金企業股份有限公,100/12/27,50000
101年立法委員選舉,翁重鈞,太天興業股份有限公司,101/01/08,100000
101年立法委員選舉,翁重鈞,頎邦科技股份有限公司,100/12/06,300000
101年立法委員選舉,翁重鈞,盛傑營造有限公司,100/11/03,1000000
101年立法委員選舉,翁重鈞,台灣星保保全股份有限公司嘉義分公司,100/11/28,30000
101年立法委員選舉,翁重鈞,謚源實業股份有限公司,100/10/11,200000
097年立法委員選舉,翁重鈞,宏霖建設股份有限公司,096/12/21,300000
097年立法委員選舉,翁重鈞,証義貿易有限公司,096/11/30,100000
101年立法委員選舉,翁重鈞,鈊象電子股份有限公司,100/10/28,500000
101年立法委員選舉,翁重鈞,鈊象股份有限公司,101/01/05,500000
097年立法委員選舉,翁重鈞,鋅安工業股份有限公司,097/01/10,100000
101年立法委員選舉,翁重鈞,鋅安工業股份有限公司,100/12/07,100000
101年立法委員選舉,翁重鈞,嘉禾玉山國際大飯店有限公司,101/01/13,100000
101年立法委員選舉,翁重鈞,保佳生物科技股份有限公司,100/12/07,100000
101年立法委員選舉,翁重鈞,肯微科技股份有限公司,100/12/20,360000
101年立法委員選舉,翁重鈞,肯微科技股份有限公司,100/12/30,100000
101年立法委員選舉,翁重鈞,肯微科技股份有限公司,100/11/28,100000
101年立法委員選舉,翁重鈞,肯微科技股份有限公司,100/12/05,100000
101年立法委員選舉,翁重鈞,肯微科技股份有限公司,100/12/31,60000
101年立法委員選舉,翁重鈞,良欣財務股份有限公司,100/11/22,500000
101年立法委員選舉,翁重鈞,漢子建設有限公司,100/12/16,200000
097年立法委員選舉,翁重鈞,盛大建設股份有限公司,096/12/13,200000
101年立法委員選舉,翁重鈞,水生鋼鐵股份有限公司,100/11/30,50000
101年立法委員選舉,翁重鈞,新明和農藥股份有限公司,101/01/13,40000
101年立法委員選舉,翁重鈞,新明和農藥有限公司,100/12/15,40000
097年立法委員選舉,翁重鈞,晨達企業股份有限公司,097/01/10,100000
097年立法委員選舉,翁重鈞,晨達企業股份有限公司,096/12/31,100000
101年立法委員選舉,翁重鈞,旭地營造股份有限公司,100/12/01,500000
097年立法委員選舉,翁重鈞,合騏工業股份有限公司,096/12/26,120000
101年立法委員選舉,翁重鈞,合騏工業股份有限公司,100/12/27,100000
101年立法委員選舉,翁重鈞,合騏工業股份有限公司,100/12/12,50000
097年立法委員選舉,翁重鈞,天珩機械股股份有限公司,097/01/08,100000
101年立法委員選舉,翁重鈞,天珩機械股份有限公司,100/12/01,100000
097年立法委員選舉,翁重鈞,振鍵產業股份有限公司,097/01/10,50000
101年立法委員選舉,翁重鈞,穎杰鑄造工業股份有限公司,100/12/07,100000
097年立法委員選舉,翁重鈞,賢仁企業股份有限公司,096/12/18,100000
101年立法委員選舉,翁重鈞,生隆農藥有限公司,101/01/13,40000
101年立法委員選舉,翁重鈞,生隆農業有限公司,100/12/15,40000
097年立法委員選舉,翁重鈞,立昌先進科技股份有限公司,096/12/31,30000
101年立法委員選舉,翁重鈞,立昌先進科技股份有限,100/12/21,60000
101年立法委員選舉,翁重鈞,岳竑科技股份有限公司,100/12/29,100000
097年立法委員選舉,翁重鈞,老爺建設股份有限公司,097/01/10,50000
101年立法委員選舉,翁重鈞,友良高科技紡織股份有限公司,100/12/29,160000
097年立法委員選舉,翁重鈞,雪花方塊酥股份有限公司,097/01/10,100000
097年立法委員選舉,翁重鈞,三合豐有限公司,096/12/31,100000
097年立法委員選舉,翁重鈞,聯鑫行銷股份有限公司,097/01/11,200000
097年立法委員選舉,翁重鈞,盛裕建設股份有限公司,096/12/13,500000
097年立法委員選舉,翁重鈞,翔新企業股份有限公司,097/01/10,50000
097年立法委員選舉,翁重鈞,翔新企業股份有限公司,096/12/31,100000
101年立法委員選舉,翁重鈞,翔新企業股份有限公司,100/11/22,100000
097年立法委員選舉,翁重鈞,盛亞建設股份有限公司,096/12/13,500000
101年立法委員選舉,翁重鈞,悠活渡假事業股份有限公司,101/01/09,100000
101年立法委員選舉,翁重鈞,悠活渡假事業股份有限公司,101/01/09,100000
101年立法委員選舉,翁重鈞,捷騰實業股份有限公司,100/12/07,100000
101年立法委員選舉,翁重鈞,維多利亞建設股份有限公司,100/12/01,500000
101年立法委員選舉,翁重鈞,中工機械股份有限公司,100/12/08,200000
097年立法委員選舉,翁重鈞,凱祺建設股份有限公司,097/01/03,500000
101年立法委員選舉,翁重鈞,凱棋建設股份有限公司,101/01/02,500000
097年立法委員選舉,翁重鈞,大訊科技股份有限公司,096/10/17,500000
101年立法委員選舉,翁重鈞,大訊科技股份有限公司,100/11/03,360000
101年立法委員選舉,翁重鈞,北回帽行,100/12/07,20000
