選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,洪玉欽,謙順行股份有限公司,096/11/26,200000
097年立法委員選舉,洪玉欽,正氧機械工業股份有限公司,096/12/14,300000
097年立法委員選舉,洪玉欽,協美實業股份有限公司,096/12/11,100000
097年立法委員選舉,洪玉欽,益宏貿易股份有限公司,096/12/03,100000
097年立法委員選舉,洪玉欽,穩鼎貿易有限公司,096/12/14,100000
097年立法委員選舉,洪玉欽,順寶國際股份有限公司,096/12/28,60000
097年立法委員選舉,洪玉欽,特力和樂股份有限公司,096/12/27,500000
097年立法委員選舉,洪玉欽,安康藥品股份有限公司,097/01/11,100000
097年立法委員選舉,洪玉欽,鳳欣投資股份有限公司,096/12/19,200000
097年立法委員選舉,洪玉欽,大億科技股份有限公司,097/01/04,200000
097年立法委員選舉,洪玉欽,千鼎投資股份有限公司,096/12/26,100000
097年立法委員選舉,洪玉欽,東懋工業股份有限公司,096/12/21,60000
097年立法委員選舉,洪玉欽,添澄實業股份有限公司,096/12/07,200000
097年立法委員選舉,洪玉欽,育生企業股份有限公司,097/01/11,100000
097年立法委員選舉,洪玉欽,大慶證券股份有限公司,096/12/18,200000
097年立法委員選舉,洪玉欽,都城實業股份有限公司,096/12/27,300000
097年立法委員選舉,洪玉欽,合興石化工業股份有限公司,096/12/27,500000
097年立法委員選舉,洪玉欽,皇鼎建設開發股份有限公司,096/12/27,200000
097年立法委員選舉,洪玉欽,鴻剛科技有限公司,096/12/11,100000
097年立法委員選舉,洪玉欽,華資粧業股份有限公司,096/12/31,100000
097年立法委員選舉,洪玉欽,萬泰機械廠股份有限公司,096/12/05,100000
097年立法委員選舉,洪玉欽,台灣開億工業股份有限公司,096/12/27,300000
097年立法委員選舉,洪玉欽,南勝企業股份有限公司,096/12/03,100000
097年立法委員選舉,洪玉欽,和興石灰工廠股份有限公司,097/01/07,100000
097年立法委員選舉,洪玉欽,凱士士企業股份有限公司,096/12/12,200000
097年立法委員選舉,洪玉欽,統一企業股份有限公司,097/01/11,300000
097年立法委員選舉,洪玉欽,龍鋒企業股份有限公司,096/12/27,350000
097年立法委員選舉,洪玉欽,燦豐實業股份有限公司,096/12/05,10000
097年立法委員選舉,洪玉欽,康那香企業股份有限公司,096/11/28,1000000
