選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
101年立法委員選舉,李乾龍,裕隆汽車製造股限公司,100/11/30,1000000
101年立法委員選舉,李乾龍,台灣金山電子工業股份有限公司,100/12/07,300000
105年立法委員選舉,李乾龍,全坤建設開發股份有限公司,104/12/14,300000
101年立法委員選舉,李乾龍,全坤建設開發股份有限公司,100/10/31,300000
101年立法委員選舉,李乾龍,遠雄營造股份有限公司,100/12/24,500000
101年立法委員選舉,李乾龍,藍天電腦股份有限公司,100/08/25,1000000
101年立法委員選舉,李乾龍,四維企業股份有限公司,100/11/05,200000
101年立法委員選舉,李乾龍,興富發建設股份有限公司,100/10/14,1000000
105年立法委員選舉,李乾龍,環泰企業股份有限公司,105/01/05,100000
101年立法委員選舉,李乾龍,致盈有限公司,100/11/29,120000
101年立法委員選舉,李乾龍,國裕生活胐份有限公司,100/11/09,100000
101年立法委員選舉,李乾龍,鴻運通股份有限公司,100/10/19,500000
101年立法委員選舉,李乾龍,隆豐企業股份有限公司,100/12/26,300000
105年立法委員選舉,李乾龍,薇風馥麗飯店有限公司,104/12/14,300000
101年立法委員選舉,李乾龍,安展實業股份有限公司,100/11/25,1000000
101年立法委員選舉,李乾龍,新瓦投資股份有限公司,100/12/29,200000
101年立法委員選舉,李乾龍,陽光城市開發股份有限公司,100/11/23,200000
101年立法委員選舉,李乾龍,群光電子股份有限公司,100/08/25,1000000
105年立法委員選舉,李乾龍,世新大飯店股份有限公司,105/01/04,200000
101年立法委員選舉,李乾龍,利達空調股份有限公司,100/12/26,300000
101年立法委員選舉,李乾龍,錦鋐企業股份有限公司,100/11/11,800000
105年立法委員選舉,李乾龍,建和實業有限公司,104/12/16,30000
101年立法委員選舉,李乾龍,建和實業有限公司,101/01/10,30000
105年立法委員選舉,李乾龍,信昌投資股份有限公司,105/01/11,800000
105年立法委員選舉,李乾龍,大慶證券股份有限公司,104/12/07,200000
105年立法委員選舉,李乾龍,宏群國際股份有限公司,105/01/04,300000
101年立法委員選舉,李乾龍,聯府塑膠股份有限公司,100/11/01,240000
101年立法委員選舉,李乾龍,高效電子股份有限公司,100/12/05,1000000
101年立法委員選舉,李乾龍,群光電能股份有限公司,100/08/25,1000000
101年立法委員選舉,李乾龍,合泰建築經理股份有限公司,100/10/19,500000
105年立法委員選舉,李乾龍,紅寶石開發股份有限公司,104/12/16,1000000
101年立法委員選舉,李乾龍,甲士林建設(股)公司,100/10/13,1000000
101年立法委員選舉,李乾龍,伍智金屬企業股份有限公司,100/11/25,100000
105年立法委員選舉,李乾龍,東菱投資股份有限公司,104/12/18,1000000
105年立法委員選舉,李乾龍,振發實業股份有限公司,104/12/16,1000000
101年立法委員選舉,李乾龍,振發實業股份有限公司,100/09/19,1000000
101年立法委員選舉,李乾龍,致和新興業股份有限公司,100/11/04,120000
101年立法委員選舉,李乾龍,英仁綜合醫院,100/09/13,20000
101年立法委員選舉,李乾龍,翔富興業股份有限公司,100/12/29,80000
101年立法委員選舉,李乾龍,盛揚纖維有限公司,100/12/26,30000
101年立法委員選舉,李乾龍,頂天營造有限公司,100/08/26,1000000
105年立法委員選舉,李乾龍,安蕊開發有限公司,105/01/04,200000
105年立法委員選舉,李乾龍,新瓦股份有限公司,104/12/30,200000
101年立法委員選舉,李乾龍,威旺投資股份有限公司,100/11/25,1000000
105年立法委員選舉,李乾龍,行將企業股份有限公司,104/12/08,1000000
101年立法委員選舉,李乾龍,漁多多自助餐,100/11/07,10000
105年立法委員選舉,李乾龍,華泰投資股份有限公司,104/12/18,1000000
101年立法委員選舉,李乾龍,有康電子股份有限公司,100/08/25,1000000
101年立法委員選舉,李乾龍,嘉怡工業有限公司,100/11/12,100000
105年立法委員選舉,李乾龍,正越企業有限公司,104/11/27,200000
101年立法委員選舉,李乾龍,兆鴻建設股份有限公司,100/10/20,1000000
101年立法委員選舉,李乾龍,吉美建設事業股份有限公司,101/01/04,500000
105年立法委員選舉,李乾龍,天外天有線電視股份有限公司,104/12/30,200000
101年立法委員選舉,李乾龍,天外天有線電視股份有限公司,100/12/28,300000
101年立法委員選舉,李乾龍,國美建設股份有限公司,101/01/07,1000000
101年立法委員選舉,李乾龍,鴻資建設開發股份有限公司,100/12/13,1000000
