選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,林志嘉,建宏書局有限公司,096/06/20,30000
097年立法委員選舉,林志嘉,嘉新國際股份有限公司,096/10/29,1000000
097年立法委員選舉,林志嘉,佑新紡織股份有限公司,096/10/29,1000000
097年立法委員選舉,林志嘉,毅宜工業(股)公司,097/01/07,200000
097年立法委員選舉,林志嘉,嘉泥建設開發股份有限公司,096/10/30,1000000
097年立法委員選舉,林志嘉,嘉利實業股份有限公司,096/10/22,1000000
097年立法委員選舉,林志嘉,松佐投資股份有限公司,096/10/29,1000000
097年立法委員選舉,林志嘉,旭強投資股份有限公司,096/12/19,200000
097年立法委員選舉,林志嘉,龍泉投資股份有限公司,096/10/22,1000000
097年立法委員選舉,林志嘉,溫鼎億貿易化工有限公司,096/11/26,200000
097年立法委員選舉,林志嘉,喬登企業管理顧問股份有限公司,096/12/31,50000
097年立法委員選舉,林志嘉,華普投資股份有限公司,096/12/17,100000
097年立法委員選舉,林志嘉,瑞奇國際投資股份有限公司,096/12/26,500000
097年立法委員選舉,林志嘉,中京工業(股)公司,097/01/07,50000
097年立法委員選舉,林志嘉,三重客運,096/12/13,30000
097年立法委員選舉,林志嘉,新海瓦斯股份有限公司,097/01/07,100000
097年立法委員選舉,林志嘉,安生營造股份有限公司,096/12/10,300000
097年立法委員選舉,林志嘉,嘉利科技股份有限公司,096/10/22,1000000
097年立法委員選舉,林志嘉,萊基投資股份有限公司,096/10/22,1000000
097年立法委員選舉,林志嘉,卓基投資股份有限公司,096/10/22,1000000
097年立法委員選舉,林志嘉,幸孚預拌混凝土廠(股)公司,096/12/21,300000
097年立法委員選舉,林志嘉,吉美建設事業(股)公司,096/12/10,300000
