選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
105年立法委員選舉,張鎔麒,森鳴實業有限公司,105/01/13,100000
105年立法委員選舉,張鎔麒,台灣基礎開發科技股份有限公司,104/12/31,164000
105年立法委員選舉,張鎔麒,首饌食品有限公司,104/12/24,500000
105年立法委員選舉,張鎔麒,福懋興業股份有限公司,104/12/28,500000
105年立法委員選舉,張鎔麒,中投有線電視股份有限公司,104/12/31,600000
105年立法委員選舉,張鎔麒,生展生物科技股份有限公司,104/12/28,200000
105年立法委員選舉,張鎔麒,鴻茂工業股份有限公司,104/11/05,500000
105年立法委員選舉,張鎔麒,好家庭毛巾股份有限公司,104/12/31,60000
105年立法委員選舉,張鎔麒,大慶證券股份有限公司,104/12/07,200000
105年立法委員選舉,張鎔麒,偉訊股份有限公司,104/12/23,500000
105年立法委員選舉,張鎔麒,澄宇投資股份有限公司,104/12/23,500000
105年立法委員選舉,張鎔麒,地寶股份有限公司,104/12/23,500000
105年立法委員選舉,張鎔麒,百利中孝加油站有限公司,104/12/23,20000
105年立法委員選舉,張鎔麒,元進莊企業股份有限公司,104/12/22,200000
105年立法委員選舉,張鎔麒,蜜蜂故事館股份有限公司,105/01/04,50000
105年立法委員選舉,張鎔麒,台中空廚股份有限公司,105/01/08,200000
105年立法委員選舉,張鎔麒,鷁振鋼鐵實業股份有限公司,104/12/29,100000
105年立法委員選舉,張鎔麒,佳采育樂股份有限公司,104/12/31,500000
105年立法委員選舉,張鎔麒,宜新實業股份有限公司,104/12/29,1000000
105年立法委員選舉,張鎔麒,台灣色料廠有限公司,104/12/17,200000
105年立法委員選舉,張鎔麒,榮祺食品工業股份有限公司,104/11/25,300000
105年立法委員選舉,張鎔麒,弘裕農產加工廠,105/01/07,60000
105年立法委員選舉,張鎔麒,嘉升冷凍冷藏股份有限公司,104/12/24,100000
105年立法委員選舉,張鎔麒,浚利鋼鐵材料股份有限公司,105/01/05,200000
105年立法委員選舉,張鎔麒,鴻碩精密電工股份有限公司,104/12/08,100000
105年立法委員選舉,張鎔麒,張源興股份有限公司,104/12/17,200000
105年立法委員選舉,張鎔麒,大屯有線電視股份有限公司,104/12/31,500000
105年立法委員選舉,張鎔麒,良衛環保工程股份有限公司,104/12/17,300000
