選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
101年立法委員選舉,陳以真,乙農企業股份有限公司,100/12/29,300000
101年立法委員選舉,陳以真,振誠貿易股份有限公司,100/12/20,50000
101年立法委員選舉,陳以真,飛揚聯合科技股份有限公司,100/12/29,400000
101年立法委員選舉,陳以真,士佳企業有限公司,100/08/09,30000
101年立法委員選舉,陳以真,振源食品化工原料股份有限公司,100/12/20,50000
101年立法委員選舉,陳以真,弘大鋼構,100/12/15,10000
101年立法委員選舉,陳以真,統園企業股份有限公司,101/01/05,50000
101年立法委員選舉,陳以真,泉季有限公司,100/08/09,50000
101年立法委員選舉,陳以真,前瞻國際顧問股份有限公司,100/11/23,1000000
101年立法委員選舉,陳以真,皇室國際實業有限公司,100/08/09,40000
101年立法委員選舉,陳以真,福盛製罐工廠股份有限公司,100/12/08,100000
101年立法委員選舉,陳以真,建興聯合會計師事務所,101/01/04,100000
