選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,李復興,中國石油化學工業開發股份有限公司,097/01/08,300000
097年立法委員選舉,李復興,永裕不鏽鋼門窗工程行,096/12/28,20000
097年立法委員選舉,李復興,義福企業股份有限公司,96/12/13,160000
097年立法委員選舉,李復興,順寶國際股份有限公司,096/12/31,60000
097年立法委員選舉,李復興,奇隆建設有限公司,096/08/02,100000
097年立法委員選舉,李復興,雙葉開發科技股份有限公司,097/01/10,100000
097年立法委員選舉,李復興,光順建設有限公司,096/11/17,50000
097年立法委員選舉,李復興,通用化工廠股份有限公司,096/11/01,50000
097年立法委員選舉,李復興,柏緯鐵工股份有限公司,096/12/28,100000
097年立法委員選舉,李復興,鑫理企業股份有限公司,096/12/17,10000
097年立法委員選舉,李復興,千楓貿易股份有限公司,096/12/28,60000
097年立法委員選舉,李復興,統一超商股份有限公司,097/01/08,200000
097年立法委員選舉,李復興,友友建設股份有限公司,096/12/26,200000
097年立法委員選舉,李復興,南京建設股份有限公司,096/11/21,100000
097年立法委員選舉,李復興,漢神名店百貨股份有限公司,096/12/28,100000
097年立法委員選舉,李復興,台灣開礦資產管理股份有限公司,097/01/04,50000
097年立法委員選舉,李復興,鑫總國際有限公司,096/12/13,50000
097年立法委員選舉,李復興,燁輝企業股份有限公司,096/12/26,300000
097年立法委員選舉,李復興,林柏旭建築師事務所,097/01/11,12000
097年立法委員選舉,李復興,亨利行,096/11/01,20000
097年立法委員選舉,李復興,世新貨櫃企業股份有限公司,096/12/19,300000
097年立法委員選舉,李復興,昶盛人力資源顧問有限公司,096/12/13,50000
097年立法委員選舉,李復興,漢欣國際股份有限公司,096/12/28,100000
097年立法委員選舉,李復興,益江企業股份有限公司,096/11/06,200000
097年立法委員選舉,李復興,博淳金屬企業股份有限公司,096/11/23,100000
097年立法委員選舉,李復興,穩發建設事業有限公司,096/11/29,30000
097年立法委員選舉,李復興,幼展文具行,096/11/17,10000
097年立法委員選舉,李復興,國城建設股份有限公司,097/01/07,100000
097年立法委員選舉,李復興,盈舜營造有限公司,097/01/07,100000
097年立法委員選舉,李復興,京成建設股份有限公司,096/11/21,100000
097年立法委員選舉,李復興,百鋐營造股份有限公司,096/11/21,100000
097年立法委員選舉,李復興,佑神國際開發股份有限公司,096/12/28,100000
097年立法委員選舉,李復興,寶佳宏企業有限公司,096/12/30,20000
