選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,朱俊曉,全坤興業股份有限公司,096/12/12,300000
097年立法委員選舉,朱俊曉,大山無價有機食品行,096/12/31,30000
097年立法委員選舉,朱俊曉,環泰企業股份有限公司,096/12/31,100000
097年立法委員選舉,朱俊曉,皇家可口股份有限公司,096/12/12,20000
097年立法委員選舉,朱俊曉,大慶證券股份有限公司,096/12/11,800000
097年立法委員選舉,朱俊曉,富鼎投資股份有限公司,096/11/20,500000
097年立法委員選舉,朱俊曉,忠淇企業有限公司,096/12/13,50000
097年立法委員選舉,朱俊曉,東煒建設股份有限公司,096/11/30,500000
097年立法委員選舉,朱俊曉,聚慶投資股份有限公司,096/12/05,200000
097年立法委員選舉,朱俊曉,才天企業有限公司,096/11/01,20000
097年立法委員選舉,朱俊曉,林旺根地政士事務所,097/01/10,20000
097年立法委員選舉,朱俊曉,連順企業有限公司,097/01/08,30000
097年立法委員選舉,朱俊曉,喻台生建築師事務所,096/12/12,30000
097年立法委員選舉,朱俊曉,振發實業股份有限公司,096/11/26,500000
097年立法委員選舉,朱俊曉,振發實業股份有限公司,096/11/26,500000
097年立法委員選舉,朱俊曉,新海瓦斯股份有限公司,097/01/04,100000
097年立法委員選舉,朱俊曉,利眾貿易股份有限公司,096/12/31,20000
097年立法委員選舉,朱俊曉,龍達塑膠股份有限公司,096/12/21,100000
097年立法委員選舉,朱俊曉,淡水第一信用合作社,096/11/23,200000
097年立法委員選舉,朱俊曉,東南旅行社股份有限公司,096/12/12,10000
097年立法委員選舉,朱俊曉,帝珈建設開發股份有限公司,096/12/26,200000
097年立法委員選舉,朱俊曉,一申國際股份有限公司,096/11/20,66000
097年立法委員選舉,朱俊曉,安法診所,096/12/31,200000
097年立法委員選舉,朱俊曉,天外天有線電視股份有限公司,096/12/20,200000
097年立法委員選舉,朱俊曉,大慶票券金融股份有限公司,096/12/11,800000
097年立法委員選舉,朱俊曉,鴻資建設開發股份有限公司,096/12/26,300000
