選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,江義雄,富農化學工業股份有限公司,096/12/18,100000
101年立法委員選舉,江義雄,啟坤科技股份有限公司,101/01/02,200000
097年立法委員選舉,江義雄,大興茶業公司,097/01/07,96000
101年立法委員選舉,江義雄,臻輊營造股份有限公司,100/07/08,30000
101年立法委員選舉,江義雄,韋日投資有限公司,101/01/05,100000
097年立法委員選舉,江義雄,滿福樓海宴餐廳,096/12/08,20000
101年立法委員選舉,江義雄,滿福樓海宴企業社,100/12/03,24000
097年立法委員選舉,江義雄,輝達加油站,096/12/18,12800
097年立法委員選舉,江義雄,冠虹建設有限公司,097/01/10,200000
101年立法委員選舉,江義雄,嘉禾玉山國際大飯店有限公司,100/12/27,100000
097年立法委員選舉,江義雄,大東海法商短期補習班,096/12/25,20000
097年立法委員選舉,江義雄,品翔投資股份有限公司,097/01/11,200000
097年立法委員選舉,江義雄,品翔投資股份有限公司,097/01/11,300000
097年立法委員選舉,江義雄,優記投資股份有限公司,096/12/19,60000
097年立法委員選舉,江義雄,中華民國記帳及報稅代理業務人公會全國,097/01/03,30000
101年立法委員選舉,江義雄,香湖國際大飯店股份有限公司,101/01/10,100000
097年立法委員選舉,江義雄,三明電音股份有限公司,096/12/18,10000
097年立法委員選舉,江義雄,福興印鐵製罐股份有限公司,097/01/04,50000
097年立法委員選舉,江義雄,遠東機械工業股份有限公司,097/01/11,100000
097年立法委員選舉,江義雄,金豐營造有限公司,096/12/25,54000
097年立法委員選舉,江義雄,藝明油漆廣告有限公司,096/12/31,20000
097年立法委員選舉,江義雄,振鍵產業股份有限公司,097/01/07,50000
097年立法委員選舉,江義雄,老爺建設股份有限公司,097/01/10,50000
097年立法委員選舉,江義雄,裕豐銀樓,096/12/31,20000
101年立法委員選舉,江義雄,金石建設股份有限公司,100/12/12,50000
101年立法委員選舉,江義雄,維崑通運有限公司,100/11/14,20000
097年立法委員選舉,江義雄,金石建設股份有限公司,097/01/07,40000
101年立法委員選舉,江義雄,品鋒工業股份有限公司,100/11/02,50000
097年立法委員選舉,江義雄,金順億開發股份有限公司,096/12/07,200000
097年立法委員選舉,江義雄,宏泰國際人力仲介股份有限公司,097/01/09,20000
101年立法委員選舉,江義雄,信合美診所,101/01/03,50000
097年立法委員選舉,江義雄,林朝福建築師事務所,096/12/10,10000
