選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,高建智,勤業國際專利商標聯合事務所,096/11/22,10000
097年立法委員選舉,高建智,中國房屋開發股份有限公司,097/01/03,60000
097年立法委員選舉,高建智,中華翻譯社,096/11/22,20000
097年立法委員選舉,高建智,成昌印刷事業股份有限公司,096/11/22,60000
097年立法委員選舉,高建智,振祥汽車有限公司,096/12/12,20000
097年立法委員選舉,高建智,康華大飯店股份有限公司,097/01/11,200000
097年立法委員選舉,高建智,蔡元益紅茶店,096/12/12,30000
097年立法委員選舉,高建智,全青股份有限公司,096/12/01,250000
097年立法委員選舉,高建智,拓興建設有限公司,097/01/10,20000
101年立法委員選舉,高建智,永鎰廢紙行,100/12/23,10000
097年立法委員選舉,高建智,萬果貿易股份有限公司,096/12/01,250000
097年立法委員選舉,高建智,華城國際移民有限公司,096/12/21,20000
097年立法委員選舉,高建智,益萊工業股份有限公司,096/12/19,50000
101年立法委員選舉,高建智,神微股份有限公司,100/09/28,20000
097年立法委員選舉,高建智,金展建業股份有限公司,096/12/07,120000
101年立法委員選舉,高建智,上豪租賃股份有限公司,100/08/29,200000
101年立法委員選舉,高建智,君安周刊股份有限公司,100/09/20,20000
101年立法委員選舉,高建智,柏昇開發工業股份有限公司,100/12/01,100000
101年立法委員選舉,高建智,遠創企業有限公司,100/07/26,100000
097年立法委員選舉,高建智,力菱機電事業股份有限公司,096/12/31,100000
101年立法委員選舉,高建智,力菱機電事業股份有限公司,100/12/30,100000
097年立法委員選舉,高建智,台益車有限公司,096/11/15,20000
097年立法委員選舉,高建智,員邦企業股份有限公司,096/12/27,500000
097年立法委員選舉,高建智,利蓓豐投資股份有限公司,096/11/22,10000
097年立法委員選舉,高建智,信望愛旅行社有限公司,096/11/16,30000
097年立法委員選舉,高建智,桃源麗池有限公司,096/11/22,100000
097年立法委員選舉,高建智,國王煙酒專賣股份有限公司,096/11/27,100000
097年立法委員選舉,高建智,欣安藥局,097/01/10,30000
097年立法委員選舉,高建智,彥星建設有限公司,096/12/07,50000
097年立法委員選舉,高建智,陽明營造股份有限公司,096/11/22,50000
097年立法委員選舉,高建智,均亞企業有限公司,096/11/30,100000
097年立法委員選舉,高建智,弘碩電子科技股份有限公司,096/11/16,50000
097年立法委員選舉,高建智,證豐企業管理顧問有限公司,096/11/22,50000
097年立法委員選舉,高建智,固新工程股份有限公司,096/12/31,20000
101年立法委員選舉,高建智,大方建設股份有限公司,101/01/08,50000
097年立法委員選舉,高建智,揚輝投資股份有限公司,097/01/09,100000
097年立法委員選舉,高建智,澎湖灣開發建設股份有限公司,096/12/27,100000
