選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,王世堅,中華民國醫事簡檢驗師公會全國聯合國,097/01/10,30000
097年立法委員選舉,王世堅,加發企業社,096/12/26,50000
097年立法委員選舉,王世堅,台北市建築師公會,096/12/31,150000
097年立法委員選舉,王世堅,台灣區綜合營造工程工業同業公會,096/12/31,300000
097年立法委員選舉,王世堅,台北市牙醫師公會,097/01/04,100000
097年立法委員選舉,王世堅,中華民國建築師公會全國聯合會,097/01/10,100000
097年立法委員選舉,王世堅,台北市醫事檢驗師公會,097/01/10,20000
111年臺北市議員選舉,王世堅,康賀建設股份有限公司,1111122,100000.00
107年直轄市議員選舉,王世堅,長虹建設股份有限公司,1071108,100000.00
111年臺北市議員選舉,王世堅,長虹建設股份有限公司,1111003,200000.00
113年立法委員選舉,王世堅,長虹股份有限公司,1121130,200000.00
097年立法委員選舉,王世堅,陸商電子股份有限公司,096/09/17,100000
111年臺北市議員選舉,王世堅,三德觀光大飯店股份有限公司,1111021,50000.00
097年立法委員選舉,王世堅,大昶有限公司,096/12/03,100000
097年立法委員選舉,王世堅,尚宏椅也業有限公司,096/12/27,10000
107年直轄市議員選舉,王世堅,慶泰大飯店股份有限公司,1071011,100000.00
097年立法委員選舉,王世堅,凱能磁鐵有限公司,097/01/08,120000
097年立法委員選舉,王世堅,匯弘投資(股)有限公司,096/11/02,500000
097年立法委員選舉,王世堅,盈家投資(股)有限公司,096/11/02,500000
111年臺北市議員選舉,王世堅,崇高科技股份有限公司,1110901,50000.00
097年立法委員選舉,王世堅,向天貿易有限公司,096/12/24,600000
097年立法委員選舉,王世堅,福祿得建設(股)有限公司,096/12/21,150000
111年臺北市議員選舉,王世堅,金合發鋼鐵股份有限公司,1110923,100000.00
113年立法委員選舉,王世堅,金合發鋼鐵股份有限公司,1120609,100000.00
107年直轄市議員選舉,王世堅,開勵工程有限公司,1071001,10000.00
097年立法委員選舉,王世堅,信恩投資(股)有限公司,096/11/02,500000
097年立法委員選舉,王世堅,博發企管顧問(股)有限公司,096/11/02,500000
097年立法委員選舉,王世堅,電影王百貨有限公司,096/12/18,300000
097年立法委員選舉,王世堅,保證責任台北市地下街場地利用合作社,097/01/11,20000
097年立法委員選舉,王世堅,越聖儀器廠(股)有限公司,096/12/24,10000
097年立法委員選舉,王世堅,越聖儀器廠(股)有限公司,096/12/13,56000
097年立法委員選舉,王世堅,水果林工作室,097/01/10,120000
113年立法委員選舉,王世堅,上展金屬工業股份有限公司,1121207,50000.00
097年立法委員選舉,王世堅,景泰藥品股份有限公司,097/01/10,100000
097年立法委員選舉,王世堅,迪泰蔘藥有限公司,097/01/10,50000
097年立法委員選舉,王世堅,華德打字有限公司,096/11/27,20000
097年立法委員選舉,王世堅,泉記貿易有限公司,097/01/10,50000
107年直轄市議員選舉,王世堅,翔浩工程股份有限公司,1071114,30000.00
097年立法委員選舉,王世堅,仙豐股份有限公司,097/01/10,100000
097年立法委員選舉,王世堅,傑昇營造(股)有限公司,096/12/31,20000
113年立法委員選舉,王世堅,育昌文具商行有限公司,1121023,100000.00
107年直轄市議員選舉,王世堅,將捷建設股份有限公司,1071011,100000.00
107年直轄市議員選舉,王世堅,吸引力生活事業股份有限公司,1071119,100000.00
113年立法委員選舉,王世堅,御上建設股份有限公司,1121103,200000.00
113年立法委員選舉,王世堅,睿齊投資股份有限公司,1121122,200000.00
113年立法委員選舉,王世堅,菉漾廣告行銷股份有限公司,1121201,30000.00
