選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,顏清標,合豐實業股份有限公司,096/11/23,100000
101年立法委員選舉,顏清標,忠建工業股份有限公司,100/12/14,20000
101年立法委員選舉,顏清標,亞洲工程企業股份有限公司,100/11/17,1000000
097年立法委員選舉,顏清標,鑫龍瀝青股份有限公司,096/11/12,50000
101年立法委員選舉,顏清標,鑫龍瀝青股份有限公司,100/12/05,50000
097年立法委員選舉,顏清標,敦新科技股份有限公司,097/01/02,500000
097年立法委員選舉,顏清標,榮新流通股份有限公司,096/12/27,100000
101年立法委員選舉,顏清標,日詎股份有限公司,100/12/19,600000
097年立法委員選舉,顏清標,台灣基礎開發科技股份有限公司,097/01/07,500000
101年立法委員選舉,顏清標,軒暘國際股份有限公司,100/12/26,50000
097年立法委員選舉,顏清標,大買家投資股份有限公司,097/01/11,100000
097年立法委員選舉,顏清標,瑄柏股份有限公司,096/11/23,300000
097年立法委員選舉,顏清標,優力多實業股份有限公司,096/12/25,36000
097年立法委員選舉,顏清標,洽維興業股份有限公司,096/11/16,200000
097年立法委員選舉,顏清標,成偉食品股份有限公司,097/01/07,100000
097年立法委員選舉,顏清標,成偉食品股份有限公司,096/12/31,100000
097年立法委員選舉,顏清標,全球網通科技股份有限公司,097/01/11,100000
097年立法委員選舉,顏清標,進典瀝青混凝土工業有限公司,096/12/05,100000
097年立法委員選舉,顏清標,侑峰營造工程有限公司,096/12/10,200000
097年立法委員選舉,顏清標,金吉野電子遊戲場,096/12/31,20000
097年立法委員選舉,顏清標,國洲營造有限公司,097/01/11,100000
101年立法委員選舉,顏清標,國洲營造股份有限公司,100/12/30,600000
101年立法委員選舉,顏清標,國洲營造股份有限公司,100/12/29,400000
097年立法委員選舉,顏清標,中投有線電視股份有限公司,097/01/07,100000
101年立法委員選舉,顏清標,中投有線電視股份有限公司,101/01/05,300000
097年立法委員選舉,顏清標,鑫傳視訊廣告股份有限公司,097/01/09,230000
097年立法委員選舉,顏清標,九太科技股份有限公司,096/12/18,200000
101年立法委員選舉,顏清標,九太科技股份有限公司,100/09/30,200000
101年立法委員選舉,顏清標,深波投資股份有限公司,100/12/22,600000
097年立法委員選舉,顏清標,晶旺生物科技股份有限公司,097/01/10,10000
097年立法委員選舉,顏清標,嘉大加油站股份有限公司,097/01/11,100000
