選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
105年立法委員選舉,黃國昌,合一實業股份有限公司,104/12/11,100000
105年立法委員選舉,黃國昌,隆大貿易有限公司,104/12/01,100000
105年立法委員選舉,黃國昌,統一數位翻譯股份有限公司,104/08/26,60000
105年立法委員選舉,黃國昌,鈺植企業有限公司,104/08/31,100000
105年立法委員選舉,黃國昌,生員有限公司,104/08/31,100000
105年立法委員選舉,黃國昌,互助營造股份有限公司,104/12/09,1000000
105年立法委員選舉,黃國昌,博盈開發股份有限公司,104/11/18,750000
105年立法委員選舉,黃國昌,金石工程股份有限公司,104/11/23,150000
105年立法委員選舉,黃國昌,百彥企業有限公司,104/09/16,50000
105年立法委員選舉,黃國昌,誠信洗染材料有限公司,104/10/11,100000
105年立法委員選舉,黃國昌,永吉企業股份有限公司,104/11/19,200000
105年立法委員選舉,黃國昌,永吉企業股份有限公司,104/10/26,14900
105年立法委員選舉,黃國昌,龍駿工程有限公司,104/11/19,100000
105年立法委員選舉,黃國昌,樺東實業股份有限公司,104/10/06,50000
105年立法委員選舉,黃國昌,京岡建設股份有限公司,104/12/09,300000
105年立法委員選舉,黃國昌,水騏有限公司,104/12/31,50000
105年立法委員選舉,黃國昌,水騏有限公司,104/12/30,100000
105年立法委員選舉,黃國昌,新方海產批發實業有限公司,104/11/26,50000
105年立法委員選舉,黃國昌,鷗揚股份有限公司,104/12/14,100000
105年立法委員選舉,黃國昌,首鋼開發股份有限公司,104/10/11,50000
105年立法委員選舉,黃國昌,昭仁投資有限公司,104/08/12,50000
105年立法委員選舉,黃國昌,都美建設股份有限公司,104/12/09,100000
105年立法委員選舉,黃國昌,琦美環球股份有限公司,104/10/16,500000
105年立法委員選舉,黃國昌,台灣鈺植紙業貿易有限公司,104/08/31,100000
105年立法委員選舉,黃國昌,質譜科技有限公司,105/01/05,20000
105年立法委員選舉,黃國昌,世聯倉運股份有限公司,104/12/09,100000
105年立法委員選舉,黃國昌,艾睿半導體股份有限公司,104/09/16,10000
105年立法委員選舉,黃國昌,開晟工程有限公司,104/11/21,50000
105年立法委員選舉,黃國昌,珈烽事業有限公司,104/10/11,100000
105年立法委員選舉,黃國昌,瑋創有限公司,104/12/05,10000
105年立法委員選舉,黃國昌,京鼎創新股份有限公司,104/10/11,100000
105年立法委員選舉,黃國昌,柏洋設計有限公司,104/12/14,48000
105年立法委員選舉,黃國昌,德茂貿易有限公司,104/11/24,100000
105年立法委員選舉,黃國昌,金和泰實業有限公司,104/12/09,100000
