選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
101年立法委員選舉,許舒博,孟裕實業股份有限公司,100/11/22,200000
101年立法委員選舉,許舒博,聚元股份有限公司,100/12/30,20000
101年立法委員選舉,許舒博,天行貿易股份有限公司,100/11/17,300000
101年立法委員選舉,許舒博,旺呈企業有限公司,100/11/14,60000
101年立法委員選舉,許舒博,蓮鎮股份有限公司,101/01/04,60000
101年立法委員選舉,許舒博,威盛保險經紀人股份有限公司,101/01/06,100000
101年立法委員選舉,許舒博,福懋興業股份有限公司,101/01/05,500000
101年立法委員選舉,許舒博,道順工程股份有限公司,100/12/12,100000
101年立法委員選舉,許舒博,正冠水電工程行,101/01/12,30000
101年立法委員選舉,許舒博,鴻茂工業股份有限公司,100/11/28,60000
101年立法委員選舉,許舒博,台倢企業有限公司,100/12/26,93200
101年立法委員選舉,許舒博,歐明憲企業股份有限公司,100/12/20,300000
101年立法委員選舉,許舒博,榮南實業(股)有限公司,101/01/13,100000
101年立法委員選舉,許舒博,建誼電腦有限公司,101/01/10,30000
101年立法委員選舉,許舒博,三興資訊(股)公司,100/12/27,500000
101年立法委員選舉,許舒博,鴻宜建設有限公司,100/11/09,120000
101年立法委員選舉,許舒博,二階堂建設有限公司,100/12/31,100000
101年立法委員選舉,許舒博,賜芳股份有限公司,100/11/04,26000
101年立法委員選舉,許舒博,貫琳企業股份有限公司,100/12/05,300000
101年立法委員選舉,許舒博,欣欣生技食品股份有限公司,100/12/28,100000
101年立法委員選舉,許舒博,鼎盛冷凍工程有限公司,100/12/12,100000
101年立法委員選舉,許舒博,浚利鋼鐵材料(股)公司,100/12/02,200000
101年立法委員選舉,許舒博,合美電機股份有限公司,100/12/08,30000
101年立法委員選舉,許舒博,澤霖工程企業有限公司,100/11/14,36000
101年立法委員選舉,許舒博,西海岸有線電視股份有限公司,100/12/13,288000
101年立法委員選舉,許舒博,中誠保險經紀人股份有限公司,100/12/22,100000
101年立法委員選舉,許舒博,愛地雅工業股份有限公司,100/12/19,500000
101年立法委員選舉,許舒博,員村加油站股份有限公司,100/11/30,100000
