選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,劉銓忠,金澄建設股份有限公司,096/12/26,500000
097年立法委員選舉,劉銓忠,瑞聯駕訓班,096/12/24,20000
097年立法委員選舉,劉銓忠,嶺東駕訓班,096/12/24,20000
097年立法委員選舉,劉銓忠,富吉投資股份有限公司,097/01/03,100000
097年立法委員選舉,劉銓忠,合盈光電科技(股)公司,096/12/21,60000
097年立法委員選舉,劉銓忠,國威金屬工業股份有限公司,096/12/24,100000
097年立法委員選舉,劉銓忠,台姿記工業股份有限公司,096/12/31,200000
097年立法委員選舉,劉銓忠,東貿國際股份有限公司,096/11/07,100000
097年立法委員選舉,劉銓忠,財進電機有限公司,097/01/08,100000
097年立法委員選舉,劉銓忠,台灣櫻花股份有限公司,097/01/07,1000000
097年立法委員選舉,劉銓忠,上層企業股份有限公司,096/11/29,300000
097年立法委員選舉,劉銓忠,甲滕企業有限公司,096/12/24,100000
097年立法委員選舉,劉銓忠,侑芳企業股份有限公司,097/01/07,100000
097年立法委員選舉,劉銓忠,金元大建設股份有限公司,097/01/11,50000
097年立法委員選舉,劉銓忠,世全駕訓班,096/12/24,20000
097年立法委員選舉,劉銓忠,欽成營造(股)公司,096/12/21,100000
097年立法委員選舉,劉銓忠,伸太田工業股份有限公司,096/12/27,100000
097年立法委員選舉,劉銓忠,喬志企業股份有限公司,096/12/24,200000
097年立法委員選舉,劉銓忠,力生斬板(股)公司,096/12/25,12000
097年立法委員選舉,劉銓忠,利達製藥股份有限公司,096/12/21,100000
097年立法委員選舉,劉銓忠,味丹企業股份有限公司,096/12/26,300000
097年立法委員選舉,劉銓忠,泰億工業股份有限公司,096/12/04,100000
097年立法委員選舉,劉銓忠,華豐汽車駕駛人訓練班,096/12/27,30000
097年立法委員選舉,劉銓忠,政鈺機械工業股份有限公司,096/12/04,100000
097年立法委員選舉,劉銓忠,宜新建設開發股份有限公司,097/01/04,300000
097年立法委員選舉,劉銓忠,捷茂營造有限公司,096/12/05,100000
097年立法委員選舉,劉銓忠,西海岸有線電視股份有限公司,097/01/03,100000
