選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
105年立法委員選舉,楊實秋,大聚化學纖維股份有限公司,104/12/16,500000
105年立法委員選舉,楊實秋,全波科技股份有限公司,104/12/04,100000
105年立法委員選舉,楊實秋,鼎元國際投資股份有限公司,104/12/16,500000
105年立法委員選舉,楊實秋,遠鼎投資股份有限公司,104/12/14,500000
105年立法委員選舉,楊實秋,長屏企業股份有限公司,105/01/06,100000
105年立法委員選舉,楊實秋,長屏企業股份有限公司,105/01/06,100000
105年立法委員選舉,楊實秋,寶盛投資股份有限公司,104/12/16,200000
105年立法委員選舉,楊實秋,新聯陽投資股份有限公司,104/12/14,100000
105年立法委員選舉,楊實秋,戴壟科技股份有限公司,104/10/16,100000
105年立法委員選舉,楊實秋,達聿股份有限公司,105/01/08,100000
105年立法委員選舉,楊實秋,遠通投資股份有限公司,104/12/14,500000
105年立法委員選舉,楊實秋,堡安消防股份有限公司,105/01/13,100000
105年立法委員選舉,楊實秋,建通精密工業股份有限公司,104/12/09,30000
105年立法委員選舉,楊實秋,樺正實業股份有限公司,104/12/11,100000
