選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,吳清池,許義明建築師事務所,096/08/16,150000
097年立法委員選舉,吳清池,陳聰亨建築師事務所,096/08/16,150000
097年立法委員選舉,吳清池,兆盈投資開發股份有限公司,097/01/09,500000
097年立法委員選舉,吳清池,生才實業股份有限公司,097/01/04,50000
097年立法委員選舉,吳清池,詮宏建設開發股份有限公司,096/12/10,1000000
097年立法委員選舉,吳清池,大昌證券股份有限公司,096/10/16,1000000
097年立法委員選舉,吳清池,上鶴股份有限公司,097/01/09,10000
097年立法委員選舉,吳清池,葛瑪蘭汽車客運股份有限公司,097/01/02,20000
097年立法委員選舉,吳清池,東鼎食品公司,096/12/20,100000
097年立法委員選舉,吳清池,新海瓦斯股份有限公司,097/01/03,100000
097年立法委員選舉,吳清池,統麒建設股份有限公司,096/10/26,900000
097年立法委員選舉,吳清池,德弘建設有限公司,097/01/09,50000
097年立法委員選舉,吳清池,安全營造有限公司,097/01/09,200000
097年立法委員選舉,吳清池,文傑建設股份有限公司,097/01/09,1000000
097年立法委員選舉,吳清池,澎湖灣開發建設股份有限公司,096/12/18,200000
