選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,趙永清,喬合開發股份有限公司,096/12/19,100000
097年立法委員選舉,趙永清,永豐化學工業股份有限公司,096/12/13,100000
097年立法委員選舉,趙永清,協達水電工程有限公司,097/01/09,100000
097年立法委員選舉,趙永清,建宏書局有限公司,096/11/09,100000
097年立法委員選舉,趙永清,功福企業有限公司,096/12/24,60000
097年立法委員選舉,趙永清,松川水電工程股份有限公司,096/12/19,100000
097年立法委員選舉,趙永清,景華生技股份有限公司,097/01/11,100000
097年立法委員選舉,趙永清,三德觀光大飯店股份有限公司,096/11/19,300000
097年立法委員選舉,趙永清,亞宇營造(股)公司,097/01/11,20000
097年立法委員選舉,趙永清,一川鐵捲門行,096/12/18,10000
097年立法委員選舉,趙永清,弘光國際企業股份有限公司,096/12/18,50000
097年立法委員選舉,趙永清,偉邦營造股份有限公司,096/11/09,100000
097年立法委員選舉,趙永清,易昌電線電纜有限公司,096/11/07,30000
097年立法委員選舉,趙永清,杰林廣告科技有限公司,096/11/19,10000
097年立法委員選舉,趙永清,追夢舞蹈短期補習班,096/11/15,20000
097年立法委員選舉,趙永清,萬芳藥局,097/01/02,50000
097年立法委員選舉,趙永清,萬芳藥局,096/11/09,50000
097年立法委員選舉,趙永清,大洋塑膠工業股份有限公司,096/12/05,50000
097年立法委員選舉,趙永清,大洋塑膠工業(股)公司,096/10/26,50000
097年立法委員選舉,趙永清,南光設計企業有限公司,096/11/19,50000
097年立法委員選舉,趙永清,優的實業股份有限公司,096/12/19,100000
097年立法委員選舉,趙永清,加百裕工業股份有限公司,097/01/04,300000
097年立法委員選舉,趙永清,生才實業股份有限公司,096/12/27,200000
097年立法委員選舉,趙永清,仲捷建設股份有限公司,096/11/15,500000
097年立法委員選舉,趙永清,東隆興業(股)公司,096/10/25,500000
097年立法委員選舉,趙永清,勝昌製藥廠股份有限公司,096/11/12,300000
097年立法委員選舉,趙永清,台灣省台北縣私立新成功汽車駕駛人訓練,096/11/12,30000
097年立法委員選舉,趙永清,富陽冷凍(股)公司,097/01/08,60000
097年立法委員選舉,趙永清,宏遠食品股份有限公司,096/12/09,20000
097年立法委員選舉,趙永清,旨盈企業有限公司,096/11/12,50000
097年立法委員選舉,趙永清,超群廣告有限公司,096/11/19,50000
097年立法委員選舉,趙永清,大統紙業股份有限公司,096/11/22,100000
097年立法委員選舉,趙永清,正泰興業有限公司,096/11/07,30000
097年立法委員選舉,趙永清,新權企業有限公司,096/11/09,30000
097年立法委員選舉,趙永清,森聯國際股份有限公司,096/10/25,300000
097年立法委員選舉,趙永清,洛亞電機有限公司,096/11/09,30000
097年立法委員選舉,趙永清,天慶醫療儀器股份有限公司,096/11/09,15000
097年立法委員選舉,趙永清,建富廣告有限公司,096/11/02,100000
097年立法委員選舉,趙永清,弘曜建設股份有限公司,096/12/13,300000
097年立法委員選舉,趙永清,大領航國際文化事業有限公司附設大東海,096/11/01,30000
097年立法委員選舉,趙永清,狀元樓食品有限公司,096/11/05,20000
097年立法委員選舉,趙永清,上善投資股份有限公司,096/12/24,100000
097年立法委員選舉,趙永清,琦美環球(股)公司,096/10/25,500000
097年立法委員選舉,趙永清,大直生物科技有限公司,096/11/12,50000
097年立法委員選舉,趙永清,弘昌工業股份有限公司,096/11/07,50000
097年立法委員選舉,趙永清,華南塑膠製品廠股份有限公司,096/12/13,100000
097年立法委員選舉,趙永清,祥惠塑膠股份有限公司,096/12/14,50000
097年立法委員選舉,趙永清,林旺根地政士事務所,096/12/18,20000
097年立法委員選舉,趙永清,維信塑膠股份有限公司,096/12/18,50000
