選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
105年立法委員選舉,蔡煌瑯,嘉揚針車烤漆廠,104/06/05,20000
105年立法委員選舉,蔡煌瑯,禾利行股份有限公司,104/07/23,200000
105年立法委員選舉,蔡煌瑯,志新貿易有限公司,104/06/16,10000
105年立法委員選舉,蔡煌瑯,伍舜貿易有限公司,104/06/05,20000
105年立法委員選舉,蔡煌瑯,寶齡富錦生技股份有限公司,104/06/04,400000
105年立法委員選舉,蔡煌瑯,福達食品股份有限公司,104/05/29,20000
105年立法委員選舉,蔡煌瑯,丞泰企業有限公司,104/08/21,20000
105年立法委員選舉,蔡煌瑯,協明化工股份有限公司,104/11/02,200000
105年立法委員選舉,蔡煌瑯,新賀斯國際有限公司,104/06/05,200000
105年立法委員選舉,蔡煌瑯,台灣基礎開發科技股份有限公司,104/12/31,300000
105年立法委員選舉,蔡煌瑯,研勤科技股份有限公司,104/08/18,100000
105年立法委員選舉,蔡煌瑯,康德科技股份有限公司,104/09/07,100000
105年立法委員選舉,蔡煌瑯,川聖貿易股份有限公司,104/06/10,25000
105年立法委員選舉,蔡煌瑯,竹泰加油站股份有限公司,105/01/08,50000
105年立法委員選舉,蔡煌瑯,生泰企業有限公司,104/05/29,20000
105年立法委員選舉,蔡煌瑯,宏基蜜蜂生態農場,105/01/06,30000
105年立法委員選舉,蔡煌瑯,瑪里士實業有限公司,104/08/31,10000
105年立法委員選舉,蔡煌瑯,琇達企業股份有限公司,104/06/05,20000
105年立法委員選舉,蔡煌瑯,偉鎔縫機有限公司,104/06/05,20000
105年立法委員選舉,蔡煌瑯,昱昭藥品有限公司,104/09/11,50000
105年立法委員選舉,蔡煌瑯,千盛實業股份有限公司,104/06/06,20000
105年立法委員選舉,蔡煌瑯,尊貿化學有限公司,104/06/24,500000
105年立法委員選舉,蔡煌瑯,健聖興業有限公司,104/08/22,20000
105年立法委員選舉,蔡煌瑯,昱興實業有限公司,104/08/22,20000
105年立法委員選舉,蔡煌瑯,友人煤氣企業股份有限公司,104/10/01,50000
105年立法委員選舉,蔡煌瑯,今埔里大飯店有限公司,105/01/12,50000
105年立法委員選舉,蔡煌瑯,新雙隆生技股份有限公司,104/06/11,50000
105年立法委員選舉,蔡煌瑯,上海正義生命服務有限公司,104/08/22,20000
105年立法委員選舉,蔡煌瑯,保信全球有限公司,104/12/25,200000
105年立法委員選舉,蔡煌瑯,安祥能源股份有限公司,104/10/01,100000
105年立法委員選舉,蔡煌瑯,冠泰藥業有限公司,105/01/06,50000
105年立法委員選舉,蔡煌瑯,饗城股份有限公司,104/05/29,20000
105年立法委員選舉,蔡煌瑯,統一國際資產管理有限公司,104/07/01,10000
105年立法委員選舉,蔡煌瑯,冠華管理顧問股份有限公司,104/12/31,420000
105年立法委員選舉,蔡煌瑯,澄信實業有限公司,104/05/29,20000
105年立法委員選舉,蔡煌瑯,遠雄生醫有限公司,104/11/05,10000
105年立法委員選舉,蔡煌瑯,廣奕藥粧行,104/10/06,100000
105年立法委員選舉,蔡煌瑯,福華工程股份有限公司,104/11/23,200000
105年立法委員選舉,蔡煌瑯,佐大機械有限公司,104/06/05,40000
105年立法委員選舉,蔡煌瑯,國芳廣告事業有限公司,104/08/22,20000
105年立法委員選舉,蔡煌瑯,俊來金屬股份有限公司,104/10/08,100000
105年立法委員選舉,蔡煌瑯,建城煤氣股份有限公司,104/10/01,20000
105年立法委員選舉,蔡煌瑯,元禾國際有限公司,105/01/12,30000
105年立法委員選舉,蔡煌瑯,鴻益企業股份有限公司,104/11/05,100000
105年立法委員選舉,蔡煌瑯,大承工程顧問股份有限公司,104/06/03,20000
105年立法委員選舉,蔡煌瑯,明通化學製藥股份有限公司,104/11/05,25000
105年立法委員選舉,蔡煌瑯,井旺金屬工業有限公司,104/10/01,30000
105年立法委員選舉,蔡煌瑯,嘉鏵生技醫藥有限公司,104/06/03,20000
105年立法委員選舉,蔡煌瑯,鑫侲有限公司,104/06/05,20000
105年立法委員選舉,蔡煌瑯,必士達生技股份有限公司,104/09/22,500000
105年立法委員選舉,蔡煌瑯,星盛營造有限公司,104/06/03,40000
105年立法委員選舉,蔡煌瑯,益暉企管顧問有限公司,104/08/22,100000
105年立法委員選舉,蔡煌瑯,皇都營造有限公司,104/06/03,40000
105年立法委員選舉,蔡煌瑯,人生製藥股份有限公司,104/09/07,50000
105年立法委員選舉,蔡煌瑯,大豐製藥股份有限公司,104/09/02,10000
105年立法委員選舉,蔡煌瑯,杉林溪遊樂事業股份有限公司,104/12/29,100000
105年立法委員選舉,蔡煌瑯,明山別舘股份有限公司,104/12/31,200000
105年立法委員選舉,蔡煌瑯,中大藥品股份有限公司,104/06/11,50000
105年立法委員選舉,蔡煌瑯,吉富貿易有限公司,104/06/10,150000
105年立法委員選舉,蔡煌瑯,普鴻資訊股份有限公司,104/08/21,200000
105年立法委員選舉,蔡煌瑯,秉陽營造有限公司,104/06/03,40000
105年立法委員選舉,蔡煌瑯,建鑫開發股份有限公司,105/01/05,100000
105年立法委員選舉,蔡煌瑯,大榮生物科技股份有限公司,104/11/05,10000
105年立法委員選舉,蔡煌瑯,亮麗生物科技實業有限公司,104/11/05,10000
105年立法委員選舉,蔡煌瑯,嘉茂生鮮有限公司,104/05/29,20000
105年立法委員選舉,蔡煌瑯,莊旺機械股份有限公司,104/06/05,20000
105年立法委員選舉,蔡煌瑯,基宏實業股份有限公司,104/08/22,40000
105年立法委員選舉,蔡煌瑯,柏貴企業股份有限公司,104/06/05,50000
105年立法委員選舉,蔡煌瑯,漢生建設股份有限公司,104/06/05,500000
105年立法委員選舉,蔡煌瑯,春虹建設股份有限公司,104/06/05,500000
105年立法委員選舉,蔡煌瑯,醫影股份有限公司,104/12/29,100000
105年立法委員選舉,蔡煌瑯,漢林營造股份有限公司,104/06/03,40000
105年立法委員選舉,蔡煌瑯,廣南國際有限公司,104/08/06,60000
105年立法委員選舉,蔡煌瑯,河瀚實業股份有限公司,105/01/15,50000
105年立法委員選舉,蔡煌瑯,河瀚實業股份有限公司,105/01/12,100000
105年立法委員選舉,蔡煌瑯,北港有線電視股份有限公司,104/12/31,500000
105年立法委員選舉,蔡煌瑯,佳聯有線電視股份有限公司,104/12/31,500000
