選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
105年立法委員選舉,陳建閣,喬翰金屬股份有限公司,104/07/14,100000
105年立法委員選舉,陳建閣,喬翰金屬股份有限公司,104/07/14,100000
105年立法委員選舉,陳建閣,河堤國際商旅股份有限公司,104/11/11,168800
105年立法委員選舉,陳建閣,東龍國際開發股份有限公司,104/12/10,100000
105年立法委員選舉,陳建閣,力鶴投資股份有限公司,104/12/23,300000
105年立法委員選舉,陳建閣,銓陞鋼鐵有限公司,104/12/29,100000
105年立法委員選舉,陳建閣,聚香臻有限公司,104/12/24,20000
105年立法委員選舉,陳建閣,秀莊建設有限公司,104/12/09,20000
105年立法委員選舉,陳建閣,璞慶建設股份有限公司,104/12/02,50000
105年立法委員選舉,陳建閣,全升工程行,104/12/29,100000
105年立法委員選舉,陳建閣,久津實業股份有限公司,104/12/23,200000
105年立法委員選舉,陳建閣,愛買衣庫,104/12/16,10000
105年立法委員選舉,陳建閣,三合房屋企業社,104/10/16,100000
105年立法委員選舉,陳建閣,勤富建設有限公司,104/11/20,30000
105年立法委員選舉,陳建閣,中工機械股份有限公司,104/11/30,200000
105年立法委員選舉,陳建閣,富旺國際開發股份有限公司,104/12/14,100000
