選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,李文忠,台北市私立大東海會計工商管理電腦短期,096/12/31,20000
097年立法委員選舉,李文忠,太空梭高傳真資訊科技股份有限公司,097/01/15,200000
097年立法委員選舉,李文忠,全葉木器行,097/01/28,12000
097年立法委員選舉,李文忠,厚生股份有限公司,097/01/28,600000
097年立法委員選舉,李文忠,厚生股份有限公司,097/01/03,600000
097年立法委員選舉,李文忠,仁纖實業股份有限公司,096/08/31,100000
097年立法委員選舉,李文忠,全華圖書股份有限公司,097/01/28,10000
097年立法委員選舉,李文忠,全坤興業股份有限公司,096/12/03,300000
097年立法委員選舉,李文忠,擎邦國際科技工程有限公司,096/09/03,60000
097年立法委員選舉,李文忠,大同茶業股份有限公司,096/08/28,50000
097年立法委員選舉,李文忠,大同茶葉公司,096/12/03,10000
097年立法委員選舉,李文忠,協明化工股份有限公司,097/01/15,50000
097年立法委員選舉,李文忠,中國電子(股),097/01/11,20000
097年立法委員選舉,李文忠,順光股份有限公司,097/01/28,50000
097年立法委員選舉,李文忠,國徨保全公司,097/01/03,20000
097年立法委員選舉,李文忠,台灣東急公寓大廈管理維護股份有限公司,097/01/03,30000
097年立法委員選舉,李文忠,聯達能源股份有限公司,097/01/28,50000
097年立法委員選舉,李文忠,正琦科技股份有限公司,096/11/06,200000
097年立法委員選舉,李文忠,福祿得建設(股),096/08/31,30000
097年立法委員選舉,李文忠,沈氏藝術印刷(股),096/08/20,30000
097年立法委員選舉,李文忠,厚騰實業有限公司,097/01/28,20000
097年立法委員選舉,李文忠,峻霆工程有限公司,097/01/28,10000
097年立法委員選舉,李文忠,三峽長江貿易股份有限公司,097/01/28,20000
097年立法委員選舉,李文忠,生才實業股份有限公司,096/12/27,100000
097年立法委員選舉,李文忠,吉窗企業有限公司,096/08/28,20000
097年立法委員選舉,李文忠,康禾保全股份有限公司,097/01/03,10000
097年立法委員選舉,李文忠,加福企業社,096/08/31,30000
097年立法委員選舉,李文忠,永新企業股份有限公司,096/08/31,60000
097年立法委員選舉,李文忠,新眾電腦股份有限公司,096/08/31,20000
097年立法委員選舉,李文忠,喬羽彩色印刷股份有限公司,096/09/05,60000
097年立法委員選舉,李文忠,宜賢工程有限公司,096/08/31,100000
097年立法委員選舉,李文忠,昌毅塑膠(股),096/09/20,30000
097年立法委員選舉,李文忠,全智工業(股),096/12/19,100000
097年立法委員選舉,李文忠,大慶證卷股份有限公司,096/12/13,300000
097年立法委員選舉,李文忠,大昌證卷股份有限公司,097/01/28,30000
097年立法委員選舉,李文忠,東煒建設股份有限公司,097/01/28,1000000
097年立法委員選舉,李文忠,喬登企業管理顧問股份有限公司,096/08/29,20000
097年立法委員選舉,李文忠,元石企業有限公司,097/01/28,20000
097年立法委員選舉,李文忠,中榮康國際股份有限公司,096/09/06,200000
097年立法委員選舉,李文忠,中榮康國際股份有限公司,096/08/31,200000
097年立法委員選舉,李文忠,群礎建設股份有限公司,097/01/28,60000
097年立法委員選舉,李文忠,圓銘建設有限公司,096/09/05,50000
097年立法委員選舉,李文忠,豐兆航太(股),096/08/29,20000
097年立法委員選舉,李文忠,旭昇旅館股份有限公司,097/01/28,25000
097年立法委員選舉,李文忠,甲士林建設股份有限公司,097/01/18,100000
097年立法委員選舉,李文忠,勁寶食品有限公司,096/09/26,30000
097年立法委員選舉,李文忠,漢文實業有限公司,096/08/27,50000
097年立法委員選舉,李文忠,巨獒資產管理有限公司,096/11/30,200000
097年立法委員選舉,李文忠,裕成工業股份有限公司,097/01/28,100000
097年立法委員選舉,李文忠,川雄企業有限公司,097/01/11,100000
