選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
101年立法委員選舉,雷倩,智敦通訊科技股份有限公司,100/12/28,300000
101年立法委員選舉,雷倩,沈氏藝術印刷股份有限公司,100/08/30,50000
101年立法委員選舉,雷倩,朝禾事業股份有限公司,100/12/29,300000
101年立法委員選舉,雷倩,旭冠機電工程股份有限公司,100/09/16,10000
101年立法委員選舉,雷倩,台北世界貿易中心國際貿易大樓股份有限,100/12/30,100000
101年立法委員選舉,雷倩,皇家可口股份有限公司,100/12/07,100000
101年立法委員選舉,雷倩,瑞可運通有限公司,100/12/31,20000
101年立法委員選舉,雷倩,豐洋興業股份有限公司,100/12/05,1000000
101年立法委員選舉,雷倩,冠群空調工程股份有限公司,100/09/01,10000
101年立法委員選舉,雷倩,騰達生物科技股份有限公司,100/09/13,150000
101年立法委員選舉,雷倩,健康快樂股份有限公司,100/09/15,250000
101年立法委員選舉,雷倩,亞通事務用品有限公司,100/08/30,10000
101年立法委員選舉,雷倩,十全十美生物科技股份有限公司,100/09/15,150000
101年立法委員選舉,雷倩,卡羅企業有限公司,100/09/15,150000
101年立法委員選舉,雷倩,菱威汽車股份有限公司,100/12/01,1000000
101年立法委員選舉,雷倩,台一消防工程企業有限公司,100/08/29,10000
101年立法委員選舉,雷倩,寶興行銷管理顧問有限公司,100/09/16,200000
101年立法委員選舉,雷倩,日瀅國際有限公司,100/09/16,150000
101年立法委員選舉,雷倩,飛揚生技有限公司,100/09/15,150000
101年立法委員選舉,雷倩,史代新股份有限公司,100/08/29,30000
