選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
101年立法委員選舉,陳進丁,伸安交通股份有限公司,100/09/03,10000
097年立法委員選舉,陳進丁,一原金屬工業股份有限公司,096/12/14,10000
097年立法委員選舉,陳進丁,燿華電子股份有限公司,097/01/10,200000
097年立法委員選舉,陳進丁,金可眼鏡實業股份有限公司,097/01/11,100000
097年立法委員選舉,陳進丁,台灣百和工業股份有限公司,096/12/11,100000
097年立法委員選舉,陳進丁,家旺精機股份有限公司,097/01/09,60000
101年立法委員選舉,陳進丁,駿佑興業有限公司,100/09/03,10000
101年立法委員選舉,陳進丁,威勤金屬股份有限公司,100/09/03,10000
101年立法委員選舉,陳進丁,獻麒紡織工業股份有限公司,100/09/03,10000
097年立法委員選舉,陳進丁,欣大園藝噴水工具有限公司,096/12/12,300000
101年立法委員選舉,陳進丁,新鑫股份有限公司,100/11/03,10000
101年立法委員選舉,陳進丁,鴻盛實業有限公司,100/12/26,10000
097年立法委員選舉,陳進丁,益正紡織股份有限公司,096/11/22,20000
097年立法委員選舉,陳進丁,彰鹿預拌混凝土股份有限公司,096/12/27,20000
101年立法委員選舉,陳進丁,彰鹿預拌混凝土股份有限公司,100/11/08,30000
101年立法委員選舉,陳進丁,辰得事業股份有限公司,101/01/09,100000
101年立法委員選舉,陳進丁,雅得電池股份有限公司,100/12/31,100000
097年立法委員選舉,陳進丁,傑昇營造股份有限公司,096/12/27,100000
097年立法委員選舉,陳進丁,銅祥工業股份有限公司,096/11/27,30000
101年立法委員選舉,陳進丁,琦晟股份有限公司,101/01/13,20000
101年立法委員選舉,陳進丁,承興紡織股份有限公司,100/11/29,20000
097年立法委員選舉,陳進丁,亞譽國際有限公司,096/12/28,300000
101年立法委員選舉,陳進丁,亞譽國際有限公司,100/12/26,300000
101年立法委員選舉,陳進丁,全自然農業生物科技股份有限公司,100/12/31,50000
097年立法委員選舉,陳進丁,擁明國際開發有限公司,096/12/28,200442
097年立法委員選舉,陳進丁,陸上通運有限公司,097/01/02,10000
097年立法委員選舉,陳進丁,十全汽車貨櫃運輸股份有限公司,097/01/10,20000
097年立法委員選舉,陳進丁,冠軍建材股份有限公司,096/10/22,500000
101年立法委員選舉,陳進丁,弘裕企業股份有限公司,100/11/29,100000
097年立法委員選舉,陳進丁,六和橡膠工業股份有限公司,096/12/05,50000
101年立法委員選舉,陳進丁,六和橡膠工業股份有限公司,101/01/02,50000
097年立法委員選舉,陳進丁,健生工廠股份有限公司,097/01/10,100000
097年立法委員選舉,陳進丁,福華明鏡股份有限公司,096/12/03,100000
101年立法委員選舉,陳進丁,煥坤企業股份有限公司,100/11/29,30000
097年立法委員選舉,陳進丁,國際綠藻有限公司,096/11/30,100000
097年立法委員選舉,陳進丁,國際綠藻有限公司,096/11/30,100000
101年立法委員選舉,陳進丁,國際綠藻股份有限公司,100/11/29,200000
097年立法委員選舉,陳進丁,慶豐富實業股份有限公司,096/11/01,17500
097年立法委員選舉,陳進丁,英發企業股份有限公司,096/12/10,200000
097年立法委員選舉,陳進丁,瓏發螺絲工業股份有限公司,096/11/20,300000
097年立法委員選舉,陳進丁,金岱交通器材有限公司,096/11/27,50000
097年立法委員選舉,陳進丁,武風企業股份有限公司,096/11/12,50000
101年立法委員選舉,陳進丁,武風企業股份有限公司,100/11/08,50000
097年立法委員選舉,陳進丁,允暢五金工具股份有限公司,096/12/17,100000
097年立法委員選舉,陳進丁,彰茂企業股份有限公司,096/11/27,30000
101年立法委員選舉,陳進丁,台明將企業股份有限公司,100/09/03,30000
097年立法委員選舉,陳進丁,橋椿金屬股份有限公司,096/11/12,500000
097年立法委員選舉,陳進丁,彰格工業股份有限公司,096/12/27,50000
097年立法委員選舉,陳進丁,銅銨金屬股份有限公司,097/01/04,30000
097年立法委員選舉,陳進丁,合成園藝工具股份有限公司,96/12/3,100000
097年立法委員選舉,陳進丁,巨聖油脂化學股份有限公司,096/12/11,100000
097年立法委員選舉,陳進丁,坤陽興業有限公司,097/01/03,20000
101年立法委員選舉,陳進丁,鍾慶科技開發股份有限公司,100/09/03,10000
097年立法委員選舉,陳進丁,昂琦科技股份有限公司,097/01/11,100000
097年立法委員選舉,陳進丁,科技島投資股份有限公司,096/12/31,500000
097年立法委員選舉,陳進丁,統津企業股份有限公司,096/12/21,120000
097年立法委員選舉,陳進丁,和裕玻璃明鏡有限公司,096／11／15,18000
097年立法委員選舉,陳進丁,億源通運股份有限公司,096/12/28,100000
101年立法委員選舉,陳進丁,淞富營造有限公司,100/09/03,10000
097年立法委員選舉,陳進丁,金廈海運股份有限公司,097/01/03,100000
097年立法委員選舉,陳進丁,英浤泰實業股份有限公司,096/12/28,200000
097年立法委員選舉,陳進丁,金全益有限公司,096/11/12,60000
101年立法委員選舉,陳進丁,宏錦建設股份有限公司,100/11/04,100000
097年立法委員選舉,陳進丁,宥泰交通事業股份有限公司,097/01/02,60000
101年立法委員選舉,陳進丁,榮信交通股份有限公司,100/09/03,30000
101年立法委員選舉,陳進丁,臻欣工業股份有限公司,100/12/26,120000
101年立法委員選舉,陳進丁,太子螺絲股份有限公司,100/09/03,10000
097年立法委員選舉,陳進丁,吉吉福工程有限公司,096/12/10,100000
097年立法委員選舉,陳進丁,宏憶貨運有限公司,097/01/09,100000
097年立法委員選舉,陳進丁,宏泰國際人力仲介股份有限公司,097/01/09,20000
101年立法委員選舉,陳進丁,民富興實業股份有限公司,100/12/09,100000
097年立法委員選舉,陳進丁,好名企業有限公司,096/11/12,100000
097年立法委員選舉,陳進丁,旭峰交通有限公司,096/12/07,10000
101年立法委員選舉,陳進丁,旭峰交通有限公司,100/11/29,10000
097年立法委員選舉,陳進丁,黑松起重堆高工程行,096/12/17,60000
101年立法委員選舉,陳進丁,宏恩醫院龍安分院,101/01/12,12000
