選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,廖本煙,吉美紡織股份有限公司,096/12/18,300000
097年立法委員選舉,廖本煙,聖台工業股份有限公司,096/12/03,30000
097年立法委員選舉,廖本煙,九洲砂輪企業社,096/12/26,10000
097年立法委員選舉,廖本煙,和成欣業股份有限公司,096/11/27,300000
097年立法委員選舉,廖本煙,華裕精機工業股份有限公司,096/12/24,10000
097年立法委員選舉,廖本煙,毅荃企業有限公司,097/01/10,100000
097年立法委員選舉,廖本煙,泰旭實業股份有限公司,097/01/11,30000
097年立法委員選舉,廖本煙,富奕科技股份有限公司,096/12/25,10000
097年立法委員選舉,廖本煙,凱霖企業股份有限公司,096/12/12,50000
097年立法委員選舉,廖本煙,凱霖企業股份有限公司,096/12/17,50000
097年立法委員選舉,廖本煙,其東油品股份有限公司,096/12/03,100000
097年立法委員選舉,廖本煙,老爺大酒店股份有限公司,096/12/06,200000
101年立法委員選舉,廖本煙,台灣寶利來生物科技有限公司,100/12/16,20000
101年立法委員選舉,廖本煙,宏騏塑膠精業有限公司,100/10/07,20000
097年立法委員選舉,廖本煙,詮勳企業有限公司,096/12/24,10000
097年立法委員選舉,廖本煙,泰和加油站實業有限公司,096/11/26,10000
097年立法委員選舉,廖本煙,慶宇汽車有限公司,096/12/18,10000
097年立法委員選舉,廖本煙,親園殯儀禮品有限公司,096/12/21,20000
097年立法委員選舉,廖本煙,正洋加油站實業有限公司,096/11/26,10000
097年立法委員選舉,廖本煙,鼎晟國際有限公司,096/12/12,30000
101年立法委員選舉,廖本煙,軒圓有限公司,100/11/18,10000
101年立法委員選舉,廖本煙,幸福兄弟企業股份有限公司,100/12/28,100000
097年立法委員選舉,廖本煙,義隆工程行,096/12/27,10000
097年立法委員選舉,廖本煙,佳新纖維股份有限公司,096/12/25,10000
097年立法委員選舉,廖本煙,蘿琳亞國際有限公司,096/12/21,30000
097年立法委員選舉,廖本煙,世芳開發有限公司,097/01/10,200000
097年立法委員選舉,廖本煙,誠鴻機械有限公司,096/11/27,50000
097年立法委員選舉,廖本煙,昭群工業有限公司,096/12/21,30000
101年立法委員選舉,廖本煙,昭群工業有限公司,100/12/15,50000
097年立法委員選舉,廖本煙,大富鑫工程開發有限公司,096/12/21,100000
097年立法委員選舉,廖本煙,佑聯醫療器材有限公司,096/12/18,30000
097年立法委員選舉,廖本煙,永春貿易有限公司,96/12/21,10000
097年立法委員選舉,廖本煙,餘格實業有限公司,096/12/31,30000
097年立法委員選舉,廖本煙,賢德鋼鐵股份有限公司,096/12/06,100000
101年立法委員選舉,廖本煙,祥技實業股份有限公司,100/12/20,50000
097年立法委員選舉,廖本煙,東權國際有限公司,096/12/21,20000
101年立法委員選舉,廖本煙,柏凱實業股份有限公司,100/12/15,50000
101年立法委員選舉,廖本煙,帝盟科技股份有限公司,100/12/20,20000
097年立法委員選舉,廖本煙,呷尚寶有限公司,096/11/01,50000
097年立法委員選舉,廖本煙,草居子精藝禮品店,96/12/25,12000
097年立法委員選舉,廖本煙,正樺裝潢材料工程行,096/12/18,100000
097年立法委員選舉,廖本煙,協昇油壓有限公司,096/12/18,10000
097年立法委員選舉,廖本煙,宏群企業有限公司,096/12/18,10000
101年立法委員選舉,廖本煙,榮喬振動機械股份有限公司,100/07/22,500000
097年立法委員選舉,廖本煙,力霆實業有限公司,097/01/02,10000
097年立法委員選舉,廖本煙,力霆十億有限公司,096/12/18,10000
101年立法委員選舉,廖本煙,萬林工業有限公司,100/11/21,80000
097年立法委員選舉,廖本煙,忠欽實業股份有限公司,096/12/18,20000
101年立法委員選舉,廖本煙,享佑企業有限公司,100/12/30,20000
097年立法委員選舉,廖本煙,橡霖花藝材料股份有限公司,096/12/19,210000
097年立法委員選舉,廖本煙,泰仕電子工業股份有限公司,096/11/12,50000
101年立法委員選舉,廖本煙,三省工業有限公司,100/10/07,20000
097年立法委員選舉,廖本煙,弘松窯業股份有限公司,096/11/27,200000
097年立法委員選舉,廖本煙,巨金針織有限公司,096/12/13,50000
097年立法委員選舉,廖本煙,佐全興業股份有限公司,096/12/29,60000
097年立法委員選舉,廖本煙,智恩電子股份有限公司,096/12/13,50000
097年立法委員選舉,廖本煙,宏薰企業股份有限公司,096/12/18,100000
101年立法委員選舉,廖本煙,宏薰企業股份有限公司,100/09/10,20000
097年立法委員選舉,廖本煙,春發針織股份有限公司,096/12/12,20000
097年立法委員選舉,廖本煙,宜弘興業有限公司,096/12/12,10000
097年立法委員選舉,廖本煙,茂碩實業有限公司,096/12/28,30000
097年立法委員選舉,廖本煙,板新加油站股份有限公司,096/12/20,200000
097年立法委員選舉,廖本煙,弘欣紡織有限公司,097/01/18,40000
101年立法委員選舉,廖本煙,威登國際精品股份有限公司,100/12/26,20000
097年立法委員選舉,廖本煙,富桂山金屬有限公司,096/12/26,10000
101年立法委員選舉,廖本煙,台灣千旺有限公司,100/12/20,10000
101年立法委員選舉,廖本煙,華震精機有限公司,100/12/20,20000
097年立法委員選舉,廖本煙,慧銘實業有限公司,096/12/25,10000
097年立法委員選舉,廖本煙,全宏智企業有限公司,096/11/28,50000
097年立法委員選舉,廖本煙,總酆工程有限公司,096/12/06,100000
097年立法委員選舉,廖本煙,正輝五金有限公司,096/12/18,50000
097年立法委員選舉,廖本煙,拿破崙國際事業有限公司,096/12/13,10000
097年立法委員選舉,廖本煙,環興禮儀有限公司,096/12/25,10000
097年立法委員選舉,廖本煙,瑪奇實業股份有限公司,096/12/18,300000
097年立法委員選舉,廖本煙,海之鄉海鮮有限公司,097/01/10,20000
097年立法委員選舉,廖本煙,順臆股份有限公司,096/12/21,20000
101年立法委員選舉,廖本煙,順臆股份有限公司,100/12/20,10000
101年立法委員選舉,廖本煙,典揚國際有限公司,100/09/09,15000
101年立法委員選舉,廖本煙,采鋐整合行銷股份有限公司,100/12/19,50000
097年立法委員選舉,廖本煙,正誠工業有限公司,096/12/26,100000
