選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
101年立法委員選舉,羅志明,高品有限公司,100/12/27,1000000
101年立法委員選舉,羅志明,椿樺化學股份有限公司,100/12/29,50000
101年立法委員選舉,羅志明,喬泰營造有限公司,100/07/12,200000
101年立法委員選舉,羅志明,發明家科技開發股份有限公司,100/12/12,20000
101年立法委員選舉,羅志明,千方企業有限公司,100/11/11,15500
101年立法委員選舉,羅志明,金陽機電工程有限公司,100/12/13,20000
101年立法委員選舉,羅志明,上評科技實業股份有限公司,100/09/15,500000
101年立法委員選舉,羅志明,行源開發股份有限公司,100/08/08,100000
101年立法委員選舉,羅志明,新東海國際科技有限公司,100/10/28,30000
101年立法委員選舉,羅志明,日宇建設有限公司,100/12/22,200000
101年立法委員選舉,羅志明,龍田食品有限公司,100/12/28,20000
101年立法委員選舉,羅志明,豐源物業管理顧問有限公司,100/11/01,100000
101年立法委員選舉,羅志明,唐鋒實業股份有限公司,100/07/15,1000000
101年立法委員選舉,羅志明,京城商業銀行股份有限公司,100/12/22,300000
101年立法委員選舉,羅志明,堡安消防股份有限公司,100/12/01,100000
101年立法委員選舉,羅志明,幸孚預拌混凝土廠股份有限公司,100/12/23,300000
101年立法委員選舉,羅志明,高都汽車股份有限公司,101/01/05,20000
101年立法委員選舉,羅志明,遠見營造有限公司,100/12/30,200000
