選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,林炳坤,台灣區綜合營造工程工業同業公會高雄市,097/01/10,100000
097年立法委員選舉,林炳坤,台灣區綜合營造工程工業同業公會,096/12/31,300000
097年立法委員選舉,林炳坤,中華民國建築師公會全國聯合會,097/01/03,100000
097年立法委員選舉,林炳坤,潤記營造有限公司,096/11/12,100000
097年立法委員選舉,林炳坤,全坤興業股份有限公司,096/12/17,500000
101年立法委員選舉,林炳坤,全坤建設開發股份有限公司,100/10/05,100000
101年立法委員選舉,林炳坤,全坤建設開發股份有限公司,100/10/05,100000
101年立法委員選舉,林炳坤,全坤建設開發股份有限公司,100/10/05,100000
101年立法委員選舉,林炳坤,全坤建設開發股份有限公司,100/10/05,100000
101年立法委員選舉,林炳坤,全坤建設開發股份有限公司,100/10/05,100000
097年立法委員選舉,林炳坤,耀華電子股份有限公司,097/01/07,200000
101年立法委員選舉,林炳坤,國揚實業股份有限公司,101/01/03,250000
097年立法委員選舉,林炳坤,旗星聯運股份有限公司,096/12/13,300000
101年立法委員選舉,林炳坤,居富開發股份有限公司,100/12/23,50000
097年立法委員選舉,林炳坤,太平洋船舶物貨裝卸股份有限公司,097/01/10,300000
101年立法委員選舉,林炳坤,興順漁業股份有限公司,100/12/05,100000
097年立法委員選舉,林炳坤,雄順漁業股份有限公司,096/11/12,100000
101年立法委員選舉,林炳坤,興連漁業股份有限公司,100/12/05,100000
097年立法委員選舉,林炳坤,富喬工業股份有限公司,097/01/07,200000
097年立法委員選舉,林炳坤,高市鐘錶有限公司,096/11/12,60000
097年立法委員選舉,林炳坤,能率投資股份有限公司,096/12/13,68250
101年立法委員選舉,林炳坤,東南投資股份有限公司,100/11/28,100000
101年立法委員選舉,林炳坤,東南投資股份有限公司,100/11/28,100000
101年立法委員選舉,林炳坤,東南投資股份有限公司,100/11/28,100000
101年立法委員選舉,林炳坤,東南投資股份有限公司,100/11/28,100000
101年立法委員選舉,林炳坤,東南投資股份有限公司,100/11/28,100000
097年立法委員選舉,林炳坤,大眾綜合證券股份有限公司,097/01/07,500000
097年立法委員選舉,林炳坤,漢神名店百貨股份有限公司,097/01/02,400000
101年立法委員選舉,林炳坤,漢神名店百貨股份有限公司,101/01/03,250000
101年立法委員選舉,林炳坤,正信會計師事務所,101/01/11,20000
097年立法委員選舉,林炳坤,弘遠漁業股份有限公司,096/11/12,100000
097年立法委員選舉,林炳坤,遠翔建設股份有限公司,096/12/27,500000
101年立法委員選舉,林炳坤,崇神開發實業股份有限公司高雄分公司,101/01/03,250000
097年立法委員選舉,林炳坤,瑞奇國際投資股份有限公司,096/12/27,500000
097年立法委員選舉,林炳坤,台灣卜蜂企業股份有限公司,097/01/11,200000
097年立法委員選舉,林炳坤,中華民國記帳及報稅代理業務人公會全國,096/12/31,100000
097年立法委員選舉,林炳坤,杉鴻營造有限公司,096/11/12,100000
097年立法委員選舉,林炳坤,澎湖縣稅務會計記帳代理職業工會,097/01/02,30000
101年立法委員選舉,林炳坤,漢來美食股份有限公司,101/01/03,250000
097年立法委員選舉,林炳坤,隆順漁業股份有限公司,096/11/12,100000
101年立法委員選舉,林炳坤,隆順漁業股份有限公司,100/12/05,100000
097年立法委員選舉,林炳坤,南鎮天然氣股份有限公司,097/01/03,100000
097年立法委員選舉,林炳坤,佑神國際開發股份有限公司,097/01/02,100000
097年立法委員選舉,林炳坤,宏名興業股份有限公司,096/11/22,200000
097年立法委員選舉,林炳坤,澎湖第二信用合作社,096/12/11,500000
101年立法委員選舉,林炳坤,慶旺建設股份有限公司,100/12/23,100000
097年立法委員選舉,林炳坤,青雲金典國際酒店股份有限公司,096/11/22,100000
