選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
101年立法委員選舉,郭俊銘,長虹建設股份有限公司,101/01/11,100000
097年立法委員選舉,郭俊銘,文相鐵工廠股份有限公司,096/12/28,100000
097年立法委員選舉,郭俊銘,誠岱機械廠股份有限公司,096/12/31,100000
101年立法委員選舉,郭俊銘,誠岱機械廠股份有限公司,100/11/08,100000
097年立法委員選舉,郭俊銘,裕展企業社,096/10/23,12000
097年立法委員選舉,郭俊銘,宇宏實業社,096/10/23,100000
101年立法委員選舉,郭俊銘,私立立行文理短期補習班,101/01/04,10000
097年立法委員選舉,郭俊銘,穩鼎貿易有限公司,096/12/13,100000
097年立法委員選舉,郭俊銘,冠威貿易有限公司,096/11/22,50000
097年立法委員選舉,郭俊銘,參聯國際貿易有限公司,096/12/07,60000
097年立法委員選舉,郭俊銘,富吉投資股份有限公司,096/12/26,100000
097年立法委員選舉,郭俊銘,三緯塑膠實業有限公司,096/11/02,20000
097年立法委員選舉,郭俊銘,鈤偉貿易有限公司,096/11/02,20000
101年立法委員選舉,郭俊銘,兆遠鋼鐵股份有限公司,101/01/11,30000
097年立法委員選舉,郭俊銘,喬亦有限公司,097/01/11,200000
101年立法委員選舉,郭俊銘,喬亦有限公司,100/10/20,100000
097年立法委員選舉,郭俊銘,鍵吉科技股份有限公司,097/01/11,200000
097年立法委員選舉,郭俊銘,國威金屬工業股份有限公司,096/12/25,100000
101年立法委員選舉,郭俊銘,台灣新果國際有限公司,100/10/20,100000
097年立法委員選舉,郭俊銘,佶楠金屬有限公司,096/09/06,350000
101年立法委員選舉,郭俊銘,力鶴投資投份有限公司,100/11/26,100000
097年立法委員選舉,郭俊銘,千賀機械有限公司,097/01/09,30000
097年立法委員選舉,郭俊銘,鼎泰廣告有限公司,097/01/05,150000
097年立法委員選舉,郭俊銘,華興測量有限公司,096/12/31,50000
097年立法委員選舉,郭俊銘,將元行股份有限公司,096/10/20,15000
097年立法委員選舉,郭俊銘,吉嘉電子股份有限公司,096/09/19,100000
097年立法委員選舉,郭俊銘,協鉦鐵材股份有限公司,096/12/07,30000
097年立法委員選舉,郭俊銘,合鋼鋼鐵股份有限公司,096/11/26,30000
097年立法委員選舉,郭俊銘,升三股份有限公司,096/11/02,20000
101年立法委員選舉,郭俊銘,大成不銹鋼工業股份有限公司,100/12/22,200000
097年立法委員選舉,郭俊銘,上稻股份有限公司,096/12/31,100000
097年立法委員選舉,郭俊銘,亮成機械工業有限公司,096/11/09,20000
097年立法委員選舉,郭俊銘,大立光電股份有限公司,096/08/09,300000
097年立法委員選舉,郭俊銘,嘉洺實業有限公司,096/11/26,50000
101年立法委員選舉,郭俊銘,向榮工業股份有限公司,100/11/07,200000
097年立法委員選舉,郭俊銘,琪泰工業股份有限公司,097/01/09,20000
097年立法委員選舉,郭俊銘,瑞溪營造股份有限公司,096/12/31,60000
101年立法委員選舉,郭俊銘,尚明工業股份有限公司,100/12/29,50000
097年立法委員選舉,郭俊銘,永興塑膠股份有限公司,096/11/02,20000
097年立法委員選舉,郭俊銘,台灣精密齒輪工業(股)公司,096/10/29,18000
097年立法委員選舉,郭俊銘,承鋼機械股份有限公司,097/01/11,10000
097年立法委員選舉,郭俊銘,財進電機有限公司,096/11/20,100000
097年立法委員選舉,郭俊銘,永元電機股份有限公司,096/12/31,50000
101年立法委員選舉,郭俊銘,永元電機股份有限公司,100/12/26,50000
101年立法委員選舉,郭俊銘,日意機械有限公司,100/11/08,60000
097年立法委員選舉,郭俊銘,哈伯精密工業有限公司,097/01/03,60000
101年立法委員選舉,郭俊銘,哈伯精密工業有限公司,101/01/02,30000
097年立法委員選舉,郭俊銘,台灣櫻花股份有限公司,096/11/16,500000
101年立法委員選舉,郭俊銘,台灣櫻花股份有限公司,100/12/02,500000
101年立法委員選舉,郭俊銘,豐興證券股份有限公司,100/11/17,100000
