選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
101年立法委員選舉,陳唐山,遠鼎租賃股份有限公司,100/11/19,1000000
101年立法委員選舉,陳唐山,攸紘企業股份有限公司,100/11/26,500000
101年立法委員選舉,陳唐山,高林實業股份有限公司,100/12/05,100000
101年立法委員選舉,陳唐山,平航企業有限公司,100/11/09,10000
101年立法委員選舉,陳唐山,煒昇實業有限公司,100/11/09,10000
101年立法委員選舉,陳唐山,富永昶建設股份有限公司,100/11/26,300000
101年立法委員選舉,陳唐山,慶益開發股份有限公司,100/12/30,100000
101年立法委員選舉,陳唐山,一畝園食品有限公司,100/11/29,50000
101年立法委員選舉,陳唐山,力民倉企業有限公司,100/12/16,30000
101年立法委員選舉,陳唐山,楊龍企業有限公司,100/11/26,500000
101年立法委員選舉,陳唐山,三星科技股份有限公司,100/11/23,500000
101年立法委員選舉,陳唐山,東陽實業廠股份有限公司,100/12/19,200000
101年立法委員選舉,陳唐山,東弘金屬工業股份有限公司,100/12/30,100000
101年立法委員選舉,陳唐山,大成長城企業股份有限公司,100/11/11,800000
101年立法委員選舉,陳唐山,福光企業股份有限公司,101/01/10,100000
101年立法委員選舉,陳唐山,源泰股份有限公司,101/01/12,200000
101年立法委員選舉,陳唐山,大朋電子工業股份有限公司,100/09/27,100000
101年立法委員選舉,陳唐山,台北南鴻輪胎股份有限公司,100/11/01,1000000
101年立法委員選舉,陳唐山,國洲工程有限公司,100/09/02,50000
101年立法委員選舉,陳唐山,將寶實業股份有限公司,100/10/31,30000
