選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,陳朝龍,大統貿易股份有限公司,096/12/20,150000
097年立法委員選舉,陳朝龍,兆旭股份有限公司,096/12/26,30000
097年立法委員選舉,陳朝龍,北門電器有限公司,097/01/02,20000
097年立法委員選舉,陳朝龍,敏揚企業股份有限公司,097/01/04,20000
097年立法委員選舉,陳朝龍,伍福企業股份有限公司,096/11/06,500000
097年立法委員選舉,陳朝龍,華崗股份有限公司,097/01/03,500000
097年立法委員選舉,陳朝龍,中豪實業股份有限公司,097/01/03,200000
097年立法委員選舉,陳朝龍,鐵獅藥品有限公司,096/12/12,200000
097年立法委員選舉,陳朝龍,萬芳藥局,097/01/08,20000
097年立法委員選舉,陳朝龍,金石工程股份有限公司,096/12/24,300000
097年立法委員選舉,陳朝龍,廣鎵光電股份有限公司,096/12/12,1000000
097年立法委員選舉,陳朝龍,皇家可口股份有限公司,096/12/12,300000
097年立法委員選舉,陳朝龍,三禾倉儲股份有限公司,096/12/24,300000
097年立法委員選舉,陳朝龍,寶來證券股份有限公司,096/12/18,300000
097年立法委員選舉,陳朝龍,王陽印刷股份有限公司,097/01/08,20000
097年立法委員選舉,陳朝龍,上銀科技股份有限公司,096/11/28,500000
097年立法委員選舉,陳朝龍,永吉企業股份有限公司,096/12/24,300000
097年立法委員選舉,陳朝龍,八億工程設計有限公司,097/01/11,20000
097年立法委員選舉,陳朝龍,天合興業股份有限公司,096/12/31,1000000
097年立法委員選舉,陳朝龍,廣明企業股份有限公司,096/11/22,500000
097年立法委員選舉,陳朝龍,裕光電業股份有限公司,097/01/03,50000
097年立法委員選舉,陳朝龍,振興工業股份有限公司,096/11/21,100000
097年立法委員選舉,陳朝龍,瑞三股份有限公司,096/12/24,300000
097年立法委員選舉,陳朝龍,兩勝實業有限公司,096/11/26,100000
097年立法委員選舉,陳朝龍,虹優科技股份有限公司,097/01/11,30000
097年立法委員選舉,陳朝龍,新亞歆有限公司,096/12/20,100000
097年立法委員選舉,陳朝龍,欣偉科技股份有限公司,096/12/03,300000
097年立法委員選舉,陳朝龍,英華達股份有限公司,096/12/28,1000000
097年立法委員選舉,陳朝龍,佳大世界股份有限公司,096/12/05,200000
097年立法委員選舉,陳朝龍,肯果行銷有限公司,097/01/11,50000
097年立法委員選舉,陳朝龍,俊峰企業股份有限公司,097/01/04,30000
097年立法委員選舉,陳朝龍,大慶票券金融股份有限公司,096/12/20,200000
