選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
097年立法委員選舉,周守訓,高盛國際法律事務所,096/12/20,50000
097年立法委員選舉,周守訓,石牌實業有限公司,096/12/28,100000
097年立法委員選舉,周守訓,天成飯店股份有限公司,096/11/01,100000
101年立法委員選舉,周守訓,東光永業股份有限公司,100/11/17,50000
097年立法委員選舉,周守訓,武祥貿易有限公司,096/05/17,50000
101年立法委員選舉,周守訓,武祥貿易股份有限公司,100/10/13,100000
101年立法委員選舉,周守訓,信大水泥股份有限公司,100/11/11,200000
097年立法委員選舉,周守訓,南豐興企業股份有限公司,096/11/08,100000
097年立法委員選舉,周守訓,台元紡織股份有限公司,096/12/28,1000000
101年立法委員選舉,周守訓,華信染料化學有限公司,100/09/22,10000
101年立法委員選舉,周守訓,光泉牧場股份有限公司,100/09/26,50000
101年立法委員選舉,周守訓,天海旅行社股份有限公司,100/11/08,100000
101年立法委員選舉,周守訓,錦佳螺絲五金有限公司,100/09/22,20000
101年立法委員選舉,周守訓,健利食品有限公司,100/09/22,20000
101年立法委員選舉,周守訓,金寶電子工業股份有限公司,100/08/05,250000
101年立法委員選舉,周守訓,金寶電子工業股份有限公司,100/10/28,250000
097年立法委員選舉,周守訓,晶晶飾品有限公司,096/11/12,20000
097年立法委員選舉,周守訓,國高紙品(股)公司,096/11/14,50000
101年立法委員選舉,周守訓,新麒實業有限公司,100/09/26,10000
101年立法委員選舉,周守訓,東鐵企業股份有限公司,100/11/03,20000
101年立法委員選舉,周守訓,大傳企業股份有限公司,100/12/07,300000
101年立法委員選舉,周守訓,冠杰企業有限公司,100/11/04,20000
101年立法委員選舉,周守訓,全坤建設開發股份有限公司,100/11/03,300000
097年立法委員選舉,周守訓,德勝科技股份有限公司,096/12/13,100000
101年立法委員選舉,周守訓,建輝投資事業股份有限公司,100/11/15,500000
101年立法委員選舉,周守訓,燿華電子股份有限公司,100/11/11,250000
097年立法委員選舉,周守訓,大聚化學纖維股份有限公司,096/12/20,1000000
097年立法委員選舉,周守訓,吉宣投資股份有限公司,096/04/18,20000
097年立法委員選舉,周守訓,忠慶投資有限公司,096/11/28,300000
101年立法委員選舉,周守訓,萬寶紡織廠股份有限公司,100/10/28,100000
097年立法委員選舉,周守訓,三德觀光大飯店股份有限公司,096/12/20,100000
097年立法委員選舉,周守訓,中國電子股份有限公司,097/01/11,20000
097年立法委員選舉,周守訓,京華企業股份有限公司,096/11/08,100000
097年立法委員選舉,周守訓,裕元開發建設股份有限公司,96/6/11,300000
101年立法委員選舉,周守訓,雍立貿易股份有限公司,100/11/17,50000
097年立法委員選舉,周守訓,欣葉實業股份有限公司,096/11/08,20000
101年立法委員選舉,周守訓,增毅貿易股份有限公司,100/09/22,50000
101年立法委員選舉,周守訓,會統企業股份有限公司,100/05/18,200000
101年立法委員選舉,周守訓,中華票券金融公司,101/01/06,200000
101年立法委員選舉,周守訓,神腦國際企業股份有限公司,100/11/30,200000
097年立法委員選舉,周守訓,春保鎢鋼和金(股)公司,096/12/31,100000
097年立法委員選舉,周守訓,毅太企業(股)公司,096/11/09,20000
097年立法委員選舉,周守訓,迪可股份有限公司,096/11/12,80000
101年立法委員選舉,周守訓,杉榮實業股份有限公司,100/09/22,20000
101年立法委員選舉,周守訓,康舒科技股份有限公司,100/07/29,250000
097年立法委員選舉,周守訓,資訊傳真(股)公司,096/11/14,60000
101年立法委員選舉,周守訓,萬乘實業股份有限公司,100/11/03,10000
097年立法委員選舉,周守訓,永達保險經紀人股份有限公司,096/11/12,150000
097年立法委員選舉,周守訓,聯勳廣告事業有限公司,096/09/28,30000
101年立法委員選舉,周守訓,都市策略開發股份有限公司,100/09/22,10000
101年立法委員選舉,周守訓,亦象環保工程有限公司,100/08/23,100000
